user_id,cluster_id,no_battery_cost,milp_cost,basic_dqn_cost,basic_dqn_reward,basic_dqn_improvement_pct,basic_milp_improvement_pct,basic_dqn_gap_vs_milp_pct,basic_dqn_fraction_theoretical_pct,extended_dqn_cost,extended_dqn_reward,extended_dqn_improvement_pct,extended_dqn_gap_vs_milp_pct,extended_dqn_fraction_theoretical_pct
180,17,1249.2145545242274,859.233642106973,1223.8264138050288,-2250.725719184813,2.0323282839806414,31.218089078843754,42.43232036446086,6.510098292204355,989.9770100100673,-181.5698418128741,20.752043239913476,15.216276632568931,66.4744186855978
180,17,1249.2145545242274,859.233642106973,1136.7789936678607,-347.82108159906335,9.000500390358372,31.218089078843754,32.30149961078152,28.831042052660234,1105.9908775123845,-250.57850900187464,11.465098328636646,28.718293059420347,36.72581720066413
21,18,1882.8477177863747,1231.5303379530565,1731.9148471573944,-641.2809900300633,8.016201692956292,34.59214325622991,40.63111510805604,23.173475067962446,1409.8633917016625,-439.99883037018543,25.120689348195942,14.480605816419908,72.61963840205766
21,18,1882.8477177863747,1231.5303379530565,1673.5317618004972,-604.7915616819993,11.116988060615224,34.59214325622991,35.89042106604514,32.13732083111993,1440.0351148202424,-458.85615731931244,23.518237762039405,16.930543279489534,67.98722353754088
290,19,1418.8495023276696,977.1380938180067,1316.2758193730795,-1118.5065976648111,7.2293560935331485,31.131660389986443,34.707246365756525,23.22187767363184,1052.6595879041504,-219.2464529966871,25.80893278834524,7.728845550484663,82.90252580503781
290,19,1418.8495023276696,977.1380938180067,1305.6836489524828,-395.38649115193743,7.975888435632846,31.131660389986443,33.62324703264185,25.619862017376704,1200.8383251579974,-309.8581637803733,15.365348954347708,22.893410128543724,49.35602136816963
66,20,1000.1869610068992,789.5802585719968,960.6901845798153,-159.26557591893794,3.9489393450322576,21.056733455401414,21.670998502075157,18.753807913255827,863.7914998338559,-98.70389795268764,13.636996530701865,9.39882177349199,64.763115131724
66,20,1000.1869610068992,789.5802585719968,943.8750019242248,-148.75608675918767,5.630143291008769,21.056733455401414,19.54136285414219,26.73797102923645,860.5690196042594,-96.68984780918753,13.959184317108559,8.9906960390132,66.29320899499626
240,21,1116.405737584627,855.3995185543694,1046.1880935817578,-355.20176904518786,6.289616905300665,23.379154212782126,22.30403114439699,26.902670849666286,954.9668031278026,-155.68846251143728,14.460596987444893,11.639857448330407,61.852524072657964
240,21,1116.405737584627,855.3995185543694,1060.1855746537587,-260.9501947151873,5.035818165222094,23.379154212782126,23.940398802828312,21.53977906723782,944.1921122904116,-168.45428073806306,15.425720192624965,10.380248271135608,65.9806597459853
113,22,1311.0895110529918,947.8354540275295,1113.7024857923445,-255.3982641768131,15.055190633179377,27.70627435907999,17.49955976641463,54.338560421587104,1125.9813778710304,-263.07257172600146,14.118649537001726,18.79502640321436,50.95831129808586
113,22,1311.0895110529918,947.8354540275295,1263.859694669802,-482.2465197252486,3.6023334779985885,27.70627435907999,33.34167753479008,13.001868931605449,1055.752174439561,-218.67931958131203,19.475202452680634,11.385596513980696,70.29166823470135
67,23,1265.488636326595,849.9207114792579,1040.418502787368,-272.5957747986876,17.785235448067773,32.8385346907286,22.41359561370792,54.15964998307046,1011.8339785371824,-191.2304471423125,20.044009128814487,19.050396686547383,61.038074072390245
67,23,1265.488636326595,849.9207114792579,1235.5750150978974,-2342.5685949928065,2.3638000666311427,32.8385346907286,45.37532718168751,7.198250740763173,995.7559361290878,-183.18167063725005,21.31450986240979,17.15868582564704,64.90700654931348
5,24,1119.503154362383,888.1070381690809,1082.2835941340002,-235.2614568903123,3.3246498755585283,20.66953677545416,21.86409381072277,16.084781733022062,1053.6440545566138,-217.3617446544375,5.882886488451156,18.639309145528635,28.461627139304362
5,24,1119.503154362383,888.1070381690809,1062.9755150858016,-269.6939074851863,5.049350603105434,20.66953677545416,19.690022643805317,24.428949027545336,969.750888037137,-164.9285155797502,13.37667211938656,9.193019124853787,64.716845204155
158,25,1622.2168648219313,973.3704980428815,1247.0139578859687,-338.21793423537446,23.129022701730335,39.997510866111774,28.112980657754832,57.826155180387964,1150.834991941484,-278.1060805200624,29.057882648272816,18.23195733335082,72.64922746203275
158,25,1622.2168648219313,973.3704980428815,1586.8917958990353,-3658.641582993579,2.1775799332953905,39.997510866111774,63.03060336118028,5.444288622321153,1107.3032547667003,-250.89874478581223,31.741354760958696,13.759689346771061,79.35832523981341
1,26,1265.677376439186,776.4640209440115,1165.41246167531,-852.7169991036895,7.921838268608228,38.65229517426557,50.092268313787635,20.49513032251325,901.0636560646324,-121.99899559693725,28.80779313606328,16.047058428944947,74.53061456294402
1,26,1265.677376439186,776.4640209440115,1033.753384004645,-558.4300755595015,18.324100339616404,38.65229517426557,33.13603156368091,47.407534939390786,858.7516899765565,-95.55401679187509,32.15082247953744,10.597743979495796,83.17959472932733
204,27,1167.4554743006277,867.8161880569446,1054.4941097298688,-383.39302913774907,9.675860626584424,25.66601406560572,21.511228327152924,37.69911682371734,958.6078077882,-157.96409042418762,17.889133342540475,10.462079525681519,69.69969429929202
204,27,1167.4554743006277,867.8161880569446,1096.9246761607549,-251.91213315706347,6.041412258752288,25.66601406560572,26.40057782475666,23.53856833129461,974.5146699716871,-167.90587928887575,16.526609243450853,12.295055494832638,64.3910238699576
247,28,1154.815005966904,871.4259838473512,1111.8930835435237,-254.26738777131234,3.716779068647671,24.53977655774197,27.594667149412828,15.145936882930084,1023.089028822647,-198.26485357075003,11.406673490007636,17.4040076594575,46.48238529461665
247,28,1154.815005966904,871.4259838473512,1128.2681118181233,-282.5017804429389,2.2988005881126794,24.53977655774197,29.473774334432,9.367650853314062,995.6086081298693,-181.08959063774975,13.786311834745716,14.250507396422933,56.179451358518264
137,29,1464.7468994637168,1014.1635280323114,1444.440354389331,-1553.109432049996,1.386351804657886,30.76185869356515,42.426769891029934,4.506723142018355,1102.7933284084402,-248.08004081187437,24.71099759199337,8.739202103637963,80.32998863349725
137,29,1464.7468994637168,1014.1635280323114,1413.7813849250351,-3193.447576134823,3.4794758437339235,30.76185869356515,39.40369041549597,11.311006524003602,1217.7350421155018,-320.91861187881335,16.863791105388426,20.072849048137385,54.82045566029481
