hh,day,act_con,act_gen,persistence__con_mae,persistence__con_bias,persistence__gen_mae,persistence__gen_bias,median14__con_mae,median14__con_bias,median14__gen_mae,median14__gen_bias,hbd__con_mae,hbd__con_bias,hbd__gen_mae,hbd__gen_bias,hbd_median14__con_mae,hbd_median14__con_bias,hbd_median14__gen_mae,hbd_median14__gen_bias,prophet__con_mae,prophet__con_bias,prophet__gen_mae,prophet__gen_bias,cost_nb,cost_fc,cost_pk,arm,n_sim,n_train,steps_per_day,start_ts,kinds,money,absence_rel,absence_min_days,absence_window
Ausgrid 128,2012-10-25,27.048000000000002,14.03,0.1115,-0.011333333333333327,0.049250000000000016,0.04550000000000001,0.09568750000000002,-0.002729166666666663,0.037250000000000005,-0.006541666666666664,0.16981292217234314,0.0028416979900453125,0.027240806015954428,-0.002816957572937545,0.09283560260465278,-0.0037723415739169416,0.02710800793571905,0.015722619623605705,0.3818721255802771,0.2698690525088312,0.07818937915716959,-0.038610590092691514,2.9696735874113003,1.437374462359648,1.0978221695689323,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-10-26,30.608,5.978,0.144,-0.07416666666666666,0.18166666666666667,0.16774999999999998,0.17114583333333333,-0.07106249999999999,0.18358333333333332,0.17174999999999999,0.23350867331841585,-0.06175668645110486,0.15165545083466117,0.13321708992829567,0.16641848793983222,-0.07424157278977389,0.18294645646226249,0.17133892054405295,0.41505111624749547,0.2264814514653186,0.14425118557812014,0.13078323746610687,4.545456503547849,1.7384081597778938,1.3356583627040493,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-10-27,36.178,17.732,0.3129583333333333,-0.11604166666666667,0.254125,-0.24487499999999998,0.31433333333333335,-0.18258333333333332,0.07464583333333333,-0.07389583333333333,0.3880449962926697,-0.1565057464633436,0.24301478077655617,-0.2364786682137975,0.29987121143573775,-0.15942618015842702,0.150691559883239,-0.14686610582319867,0.5789577034106443,0.15775725376030916,0.1427963685873568,-0.11254144997798361,3.0371098959872,1.5185549479935991,1.4656225947123738,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-10-28,28.77,6.53,0.32358333333333333,0.15433333333333335,0.23587499999999997,0.233375,0.12054166666666666,-0.01887499999999999,0.16991666666666663,0.16166666666666665,0.18435616377136058,0.0380276796352971,0.18901690632671256,0.1768280748906811,0.13615480552474488,0.01059909861750837,0.1973041162632141,0.1923298129644073,0.2757147591581169,0.04104222751117717,0.1658350453677402,0.14597382346093327,3.3744898156452994,1.8967085798740928,1.7933758109007276,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-10-29,29.67,13.022,0.14525000000000002,-0.018750000000000006,0.14708333333333334,-0.13525,0.11120833333333335,-0.036708333333333336,0.04933333333333334,0.023833333333333335,0.19295335468024688,-0.03919459434314499,0.13457184050797621,-0.13008135938099666,0.1077266059062779,-0.04293951418604914,0.06740767085353748,-0.04428472160566812,0.23351229429910733,-0.00864156001941948,0.06997761141299587,0.012356289584390357,3.4708580594627496,1.411232032478135,1.2960044261382502,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-10-30,29.584,14.532,0.11279166666666667,0.0017916666666666706,0.04870833333333333,-0.03145833333333334,0.11808333333333333,-0.03958333333333333,0.045979166666666675,-0.019062500000000003,0.19188564999392596,-0.025587295724515163,0.07098961125176141,-0.06550924003430612,0.11181783693145858,-0.03763830693593324,0.04446797784745533,-0.024333457476483415,0.2434892156633542,-0.0064977917190142025,0.08357750965271922,-0.017566854216796903,3.2535764761961996,1.2894521744737775,1.1913641625602738,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-10-31,28.402,14.63,0.16595833333333332,0.024624999999999998,0.04787500000000001,-0.0020416666666666634,0.16218749999999996,-0.021062499999999998,0.03560416666666668,-0.0200625,0.2596805191817493,0.014367836387890081,0.049574635673099395,-0.04272724102845918,0.16886959868165094,0.0032507694558502865,0.03610977200929256,-0.012687278211474013,0.27990734602712397,0.01747418833504666,0.06456138520540923,-0.01822017530856301,3.0475082918147995,1.1871975617187278,1.2047624613851742,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-11-01,40.694,8.432,0.33866666666666667,-0.25608333333333333,0.13279166666666667,0.129125,0.30604166666666666,-0.2784583333333333,0.1344375,0.1133125,0.30102108999960686,-0.24807500316156947,0.10526628742295091,0.09038453791880315,0.294085971259278,-0.26108499224008314,0.1293929799102345,0.12063865453193662,0.35556242606067023,-0.2547516161018693,0.13184489934413446,0.1121320750732658,7.6740575323961995,3.032680620224119,2.1749342518188675,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-11-02,30.302,17.46,0.30200000000000005,0.2165,0.19066666666666665,-0.1880833333333333,0.08620833333333335,-0.05483333333333334,0.07527083333333333,-0.07452083333333333,0.27572382540638046,0.060076963296517016,0.19460052415208096,-0.19205309038054427,0.1012193431480648,-0.01297839160559272,0.12280852865047813,-0.12152535398430879,0.23397789262540358,-0.015270074082563175,0.11234608119635736,-0.07489709908957505,3.0514054384077,1.2335722311525057,1.1293590653871517,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-11-03,27.352,4.082,0.117875,0.06145833333333334,0.283375,0.27870833333333334,0.12366666666666666,0.0065416666666666635,0.22020833333333334,0.21629166666666666,0.22604754121906998,0.03702917952265387,0.22781146198028535,0.22256563579354136,0.11751581239621584,0.0289092494498798,0.24668884759021834,0.242595859855785,0.2980429057248961,0.08434582473567097,0.2046830834739517,0.20468308347395173,3.4093973809257996,1.7158412156280394,1.5690028120842074,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-11-04,25.802,12.654,0.079125,0.03229166666666667,0.17908333333333334,-0.17858333333333334,0.08947916666666667,0.03947916666666667,0.07045833333333333,0.021666666666666667,0.20038237725882999,0.029298814734800435,0.15856462371992572,-0.15838835862900577,0.08435709382571023,0.02695642838873617,0.08560588872314524,-0.06332644739295958,0.27080281731411915,0.0725016590230836,0.09038060939062963,0.026783327156595056,2.1902600010070996,1.1687665769843316,1.1466840725647984,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-11-05,26.59,14.443999999999999,0.06258333333333334,-0.016416666666666663,0.07687500000000001,-0.03729166666666666,0.066,0.020916666666666667,0.03825,-0.010958333333333325,0.17272419304269912,0.02212986602745942,0.06814063756361062,-0.06326466661293179,0.06309714459694227,0.017793869496485114,0.05445298728589374,-0.02470169774228764,0.219293841738999,0.025863335003041017,0.05254968432036485,-0.010015322900919181,2.7374228040819,1.1502107675202076,1.0092720491581917,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-11-06,29.102,14.11,0.08291666666666668,-0.052333333333333336,0.043375000000000004,0.00695833333333333,0.07425000000000002,-0.030083333333333337,0.034874999999999996,0.0038333333333333323,0.149755804391964,-0.027466746544055825,0.05029476226841901,-0.031131568323171852,0.07374973358503457,-0.035199504815841935,0.036386976811382,0.005018576065143751,0.18989952121177311,-0.030100263358934662,0.05435994066260763,-0.0027528087890267166,3.3420217075448497,1.411420075098278,1.405696552111014,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-11-07,30.968,6.456,0.10362500000000001,-0.038875000000000014,0.15995833333333334,0.15945833333333334,0.11225,-0.06633333333333334,0.16622916666666668,0.16522916666666668,0.19116215397447892,-0.030918331129289458,0.12659457729026655,0.12349824919033137,0.09721756718556666,-0.04857830222771859,0.1631344564803501,0.1626344564803501,0.2123933252943674,-0.07320067140182744,0.15713425989012708,0.15682685105913685,4.58566787356205,1.7180757163889173,1.5941205142662245,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-11-08,31.508,13.758000000000001,0.11808333333333336,-0.011250000000000001,0.16712499999999997,-0.15212499999999998,0.09529166666666666,-0.07004166666666667,0.04660416666666667,-0.002937500000000002,0.21264876885085895,-0.021380731958674997,0.15628867702577195,-0.1443411142734268,0.0960602736870622,-0.040658023903589066,0.08886118161588563,-0.0663718851554002,0.2124773925279674,-0.10367254048185505,0.07720888929553238,0.004650698659326991,3.7597282178356997,1.405624403453044,1.321009250598853,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-11-09,30.274,12.324,0.12845833333333334,0.025708333333333333,0.090875,0.029875,0.0908125,-0.035562500000000004,0.06116666666666667,0.026083333333333323,0.1957625039796849,-0.00838197171312781,0.08271788892877872,-0.006817454699878284,0.09356561727489159,-0.03461203015963785,0.06859787854377976,0.029464167924838285,0.2200014840420954,-0.0574958336037974,0.08359823067651766,0.034316855759136546,3.7020695512636,1.3303514026803152,1.1008723205574595,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-11-10,32.834,12.668000000000001,0.13008333333333333,-0.05333333333333332,0.10108333333333334,-0.007166666666666669,0.1295625,-0.08622916666666668,0.07158333333333333,0.02566666666666666,0.20955536921150775,-0.08920681012323385,0.0889557651986785,-0.03182296914643917,0.12438992968190526,-0.09263764796382397,0.07823113309187991,0.011420714508659648,0.2572789323726178,-0.07455719005264151,0.08296613556489622,0.026802752375283956,3.2343033526209997,1.6382060343105302,1.4829287764376862,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-11-11,30.062,17.366,0.12566666666666668,0.05775,0.10004166666666665,-0.097875,0.06452083333333333,-0.02660416666666667,0.08245833333333334,-0.08195833333333334,0.1858787375750508,-0.0016572411337621984,0.12336032758193412,-0.12262453226527431,0.06528532346876809,-0.017672101219932772,0.09143549311859811,-0.09075222787456173,0.20849484959777967,-0.062153439526527625,0.10197966680856659,-0.07153510488712524,2.3403154516708997,1.225606567456966,1.2125653552666489,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-11-12,30.148,16.454,0.09945833333333336,-0.0017916666666666775,0.029833333333333333,0.019,0.07908333333333334,-0.02637500000000001,0.04902083333333335,-0.04902083333333335,0.1904819839278289,-0.03363405355309194,0.04085922966711621,-0.03483522320150797,0.0831170424786518,-0.034713007011976604,0.02944193868225446,-0.020166376041548445,0.2113755829369034,-0.09466973994629657,0.07867526640764894,-0.053086490275456776,3.043155445594,1.19930626274884,1.0958474019082816,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-11-13,30.2,16.744,0.10875,-0.0010833333333333274,0.02220833333333333,-0.006041666666666656,0.07237500000000001,-0.027166666666666676,0.0515,-0.047625,0.20597237206072175,-0.017715053119690564,0.0570401959887513,-0.055491525577692734,0.07226293278193935,-0.024040970567785386,0.035365019805735996,-0.030433235267582414,0.2131517698165245,-0.09916313313782539,0.08323506939589155,-0.0597212454083944,3.0282112017167995,1.4507826978944465,1.4345594648456554,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-11-14,29.276,5.106,0.12149999999999998,0.019250000000000003,0.24404166666666668,0.24245833333333333,0.099625,-0.005374999999999992,0.2026875,0.19977083333333334,0.25653179368645324,0.007053509494246377,0.19681987727661898,0.19193529526760564,0.09952040302997656,-0.0008462582235529205,0.21983844103944458,0.2173728011560989,0.25437259161759435,-0.08319674695237965,0.18462524478970854,0.18215840652408663,4.27296729269135,2.0022701003845764,1.7341805983622203,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-11-15,28.892,10.35,0.10783333333333334,0.00799999999999999,0.11333333333333333,-0.10925,0.04700000000000001,-0.002625000000000001,0.09810416666666667,0.07818750000000001,0.16709199543240838,-0.007957687055215925,0.09529364103927714,-0.09208004454899459,0.04917350713515382,-0.006438566713013552,0.06699839829511492,-0.001755478755276813,0.19626299231334574,-0.09277453020428643,0.10456439353252782,0.07233887924625741,3.55405462791225,1.3835598095658181,1.2820790703360743,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-11-16,34.894,1.3319999999999999,0.156625,-0.12504166666666666,0.18787500000000001,0.187875,0.14558333333333334,-0.13045833333333332,0.26560416666666664,0.2656041666666667,0.20323520923015378,-0.11759932746088031,0.1679050231518302,0.1679050231518302,0.14465457128927506,-0.12390235981747705,0.2342127634652519,0.23421276346525188,0.2286211400421662,-0.19503836504912145,0.2596879305359113,0.2596879305359113,6.310140198094699,2.2811075125027047,2.166377805536809,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-11-17,27.644,11.204,0.186125,0.15104166666666666,0.20566666666666666,-0.20566666666666666,0.08799999999999998,0.02362500000000001,0.09168749999999999,0.03577083333333333,0.24633438506413277,0.0637941887655513,0.1716004286008103,-0.17080535785322667,0.09694597883366794,0.04749300576837365,0.10344120458393036,-0.06606142070077232,0.2526946582551346,-0.0048038845437985665,0.1050387946405134,0.05357365734157316,2.6418338464886495,1.1578529696238211,1.0207828608505407,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-11-18,28.046,15.068,0.11512499999999999,-0.00837500000000001,0.11483333333333334,-0.0805,0.07133333333333335,0.015333333333333338,0.060437500000000005,-0.037187500000000005,0.1663382066763839,-0.004950214065050716,0.11118723475415608,-0.0951060693444647,0.06962156694940497,0.0025714895094161847,0.07383124005215956,-0.05685296318455252,0.1916945166590863,-0.0550629796374727,0.07624785749590302,-0.02726133804666457,2.27671768986475,1.2651979389387877,1.1935586488828733,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-11-19,32.928,12.782,0.166125,-0.10170833333333333,0.10854166666666666,0.047625,0.14475000000000002,-0.08179166666666667,0.10754166666666666,0.016708333333333335,0.2515932228272503,-0.08381871326732666,0.11181167743555964,0.008400547955687203,0.14824618849173007,-0.08199242976753193,0.1069102649546118,0.030475176852008234,0.2692821471056647,-0.1835771531399397,0.13555450093643376,0.020185536175271156,4.3444377534162,1.6781905575196299,1.3951488508990992,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-11-20,34.2,12.072,0.20491666666666666,-0.026500000000000006,0.10795833333333332,0.014791666666666673,0.1601875,-0.09931250000000001,0.07197916666666668,0.025145833333333343,0.26438861368899186,-0.0517615878606466,0.08886822247616828,-0.011500228026135373,0.15961558345877566,-0.05985713453137639,0.06636357340838896,0.018498154700969185,0.27642837463954256,-0.20920921091442013,0.10111069814346478,0.03498152006024151,4.38188556844005,1.625716973907633,1.4282872647192915,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-11-21,29.462,15.046,0.18437500000000004,0.09870833333333334,0.12029166666666667,-0.06195833333333334,0.09564583333333333,0.0060624999999999984,0.07683333333333332,-0.04945833333333333,0.21040472342529193,0.005013220634979752,0.11359280314241697,-0.08504267565483416,0.09554205207703882,-0.000538808021351494,0.09358521767631933,-0.05524037335223258,0.20780375055095246,-0.10925522700608727,0.07692376336894884,-0.02676560372817623,3.28025083042085,1.3416448929783704,1.3059588615455247,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-11-22,29.564,6.854,0.13879166666666667,-0.002124999999999988,0.17733333333333334,0.17066666666666666,0.08622916666666665,0.002270833333333347,0.15302083333333336,0.14552083333333335,0.218328383222154,-0.020219007234249114,0.13462522093768417,0.1251823233221879,0.09615153054540491,-0.005143597854636336,0.16183753995140446,0.15540417545166232,0.23619297965805094,-0.12429338838107322,0.15664022638909497,0.14433257561559296,3.8854121149337995,1.7357750208446543,1.6357817197718851,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-11-23,28.826,9.922,0.11879166666666667,0.015374999999999988,0.10391666666666667,-0.06391666666666666,0.07585416666666665,0.013729166666666653,0.08864583333333333,0.06177083333333334,0.2171908103125685,0.0004163979908866494,0.09042736066560786,-0.05885013247489996,0.0759242538184262,0.005035377619786199,0.07157144236007551,0.008868819947256157,0.22237570784729077,-0.08146162635388346,0.10713253403434138,0.08108445587126359,3.6596838249081,1.6540257535764598,1.4592839812523088,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-11-24,29.962,14.294,0.07841666666666668,-0.02366666666666667,0.11616666666666665,-0.09108333333333334,0.059416666666666666,-0.012875000000000013,0.06004166666666667,-0.042874999999999996,0.17208760554902014,-0.04033472178045408,0.10689813834742835,-0.10171032167882604,0.06192695791512546,-0.017620469673923635,0.0787706208269001,-0.06423365197516841,0.21316398254861946,-0.06136543314746213,0.06185231540089146,-0.009080060724675954,2.5923789544724496,1.380334659767345,1.3227466046827991,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-11-25,31.532,14.798,0.12637500000000002,-0.032708333333333325,0.04733333333333333,-0.0105,0.11329166666666668,-0.049875,0.07581249999999999,-0.048520833333333326,0.17677683223945326,-0.054751721126456245,0.06508331797105778,-0.04843969204827975,0.11054278275139158,-0.04467919170727963,0.06164714639582189,-0.03168687590528524,0.23764508018991246,-0.13161892491458002,0.06253524429884172,-0.01839028577816902,2.91941244757855,1.4926456328323736,1.5291964146005241,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-11-26,35.217999999999996,10.58,0.24112500000000003,-0.07679166666666666,0.10495833333333333,0.08787500000000002,0.21577083333333336,-0.12672916666666667,0.0725,0.03795833333333334,0.29950341236197336,-0.1080474111905731,0.0823059858250466,0.046604211593353866,0.20780777758198843,-0.11443639120875988,0.0822975531618216,0.06119074430115363,0.33579136991505787,-0.23122672348855502,0.08847781155760893,0.07094609441745346,5.3657651337048,2.297257551362431,1.6715865952665159,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-11-27,33.28,5.644,0.27129166666666665,0.040375,0.15383333333333335,0.10283333333333333,0.13825,-0.09033333333333332,0.13639583333333336,0.12831250000000002,0.27870505976560295,-0.0630982001779244,0.13502283734772455,0.08608622434602203,0.14085891107636586,-0.08040119993697985,0.14170125775335737,0.11854260909844615,0.2621907660373866,-0.09292788060669847,0.17110129320760384,0.15523347985129263,4.960105525624699,2.349603627535514,2.3063791678578403,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-11-28,31.288,3.182,0.15075000000000002,0.0415,0.05295833333333333,0.05129166666666667,0.08825000000000001,-0.04825000000000001,0.1579375,0.15660416666666666,0.22051459707667562,0.00016981240284421584,0.06549524145686574,0.06258647541879044,0.10591875412836295,-0.011416288596285884,0.11374690992717419,0.11250733846481563,0.23011437886557984,-0.04351382029512951,0.2104439645918028,0.20891905801596478,5.229150098499799,2.25906122475274,2.0555698763684656,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-11-29,29.876,12.684,0.12116666666666664,0.02941666666666666,0.20004166666666667,-0.19795833333333335,0.0849375,-0.0141875,0.06285416666666667,-0.0411875,0.20608490801618995,-0.014193172589741997,0.17292939526858275,-0.1723563532417034,0.08651966480346153,-0.0077732864715881755,0.109736585452549,-0.10784068202142182,0.21825087142407998,-0.021028755669735565,0.07871814350933432,0.013687041770211178,4.1642022025367496,0.6491807975682339,0.5116438102239641,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-11-30,47.114,12.344,0.4409583333333333,-0.35912499999999997,0.09150000000000001,0.007083333333333328,0.401125,-0.37437499999999996,0.094375,-0.027583333333333338,0.4833862553518287,-0.3766134908333667,0.08304266551240376,-0.021732071109335893,0.4039113215208003,-0.37745989231546867,0.09130981398398685,-0.012385368763801556,0.5143553411324684,-0.34926727252948475,0.06237405349281425,0.023744179968564774,9.2542828902128,3.6285213114400614,3.32429586886894,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-12-01,46.004,9.528,0.679875,0.02312499999999999,0.12841666666666665,0.058666666666666666,0.3932291666666667,-0.3526458333333333,0.08289583333333334,0.048604166666666664,0.40721574724826376,-0.24152459149876723,0.11752988591675372,0.03320184785143724,0.40501344594703664,-0.2953783573225774,0.09676793988105119,0.05373202990995524,0.47243654147184316,-0.2825834571289701,0.10984110691730709,0.08558538479638729,5.920012957982749,2.966089288852186,2.951045912459299,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-12-02,31.12,9.882,0.43133333333333335,0.3100833333333333,0.07554166666666666,-0.007375000000000002,0.09545833333333333,-0.031874999999999994,0.059729166666666667,0.034312499999999996,0.2948603974505428,0.0659049740007759,0.061445961002217185,-0.017920053526171553,0.12980227032858482,0.012320678577511767,0.055436068818290364,0.01623207040605029,0.24163831349574608,-0.00677449990560063,0.09063492750528113,0.08162248997668624,3.3190874971336495,1.7177744729509343,1.6749930166538238,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-12-03,33.258,4.206,0.13229166666666667,-0.04454166666666667,0.12550000000000003,0.11825000000000001,0.10960416666666666,-0.07547916666666667,0.14583333333333334,0.14091666666666666,0.23064849298460008,-0.07760687309719097,0.11477303032424542,0.1036984988296837,0.10876089818471324,-0.06535077441263781,0.13812473647803977,0.13239166768432803,0.2582646383867799,-0.07015528497617034,0.2074538013262459,0.20345816697242872,5.082588610068199,2.111162354024223,2.0456364567787926,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-12-04,46.482,17.406,0.39641666666666664,-0.2755,0.28125,-0.27499999999999997,0.39539583333333334,-0.35135416666666663,0.15297916666666667,-0.15164583333333334,0.4471498456314058,-0.3487423301991539,0.25763953803412,-0.25393955325403,0.38713361194183116,-0.34182655009870144,0.2064114101901846,-0.20338577095264884,0.4324404953942878,-0.3405266240539157,0.09365495271313211,-0.06786965366675013,6.6212890607215,2.6745322585547813,2.037834814218017,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-12-05,42.952,17.818,0.29054166666666664,0.07354166666666667,0.018,-0.00858333333333333,0.33345833333333336,-0.272875,0.15214583333333334,-0.15214583333333334,0.3973171345444763,-0.18370964307258378,0.06398951418592254,-0.06214713188244464,0.31948286031793965,-0.21387067217376451,0.0919444627768158,-0.09004898920971662,0.42268407245236084,-0.2627458091779931,0.09947174274080729,-0.0726543685767597,5.865722502317699,2.4466594607970342,1.9208357678548633,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-12-06,34.734,17.782,0.24162499999999998,0.1712083333333333,0.030833333333333334,0.0007499999999999963,0.22029166666666664,-0.09633333333333334,0.14995833333333333,-0.14995833333333333,0.28531698895685076,-0.04343320527935693,0.06534963455362214,-0.05455128762366466,0.20862590271225737,-0.05564665325074172,0.08622943421854612,-0.08505354435577483,0.311530525290404,-0.10088574426395659,0.1052631178270651,-0.0681037369683181,3.6740154763982997,1.4772341213921614,1.0922242910222253,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-12-07,33.992,9.386,0.2844583333333333,0.01545833333333336,0.1785,0.1749166666666667,0.15516666666666667,-0.08174999999999998,0.07150000000000001,0.05775,0.2148051549081378,-0.0757843675112052,0.12669643374412454,0.1201732964062638,0.16431468818520267,-0.07052530304790554,0.11366866414547366,0.10781275226474567,0.18502606369429997,-0.05759262742339116,0.11549438671823187,0.11056809361032305,5.23056613880295,1.962479332893634,1.7568720813058682,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-12-08,39.102,13.864,0.167125,-0.10645833333333334,0.11404166666666667,-0.09329166666666668,0.20566666666666666,-0.17900000000000002,0.06327083333333333,-0.03906249999999999,0.20698067414148777,-0.17970324653157296,0.1165055315971879,-0.10444578350873136,0.1791033062556212,-0.15202032456936623,0.08293812166181956,-0.06217030693999126,0.1991207675941377,-0.12411066259531045,0.07475288717725391,0.020996427780886295,4.013047088168249,2.0048637777151623,1.990007547138,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-12-09,40.64,11.366,0.13537500000000002,-0.03204166666666666,0.12445833333333334,0.052041666666666674,0.209375,-0.19904166666666667,0.08518749999999999,0.009437500000000005,0.2376647639470665,-0.19807380621951362,0.10118928935499592,0.015094149335214092,0.1866209451285116,-0.17693117196733035,0.0967741159618168,0.028050426891309932,0.24720829968127955,-0.19452892745130293,0.10346839203816383,0.07663235124148665,4.388342498362349,2.2647132096296843,2.234104537763562,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
Ausgrid 128,2012-12-10,31.766,8.458,0.20179166666666667,0.184875,0.11475000000000002,0.06058333333333333,0.17141666666666666,0.002666666666666677,0.07170833333333333,0.056625,0.22060858411411863,0.0066770436505857,0.10391575727555542,0.040542442951307815,0.1566059093314988,0.030269459002724364,0.08342591196388321,0.05776309354641526,0.27842359624926444,-0.03298289385480798,0.14692414537314627,0.14065427490126525,3.99145624099805,1.9232857247372017,1.8672513203541785,AU_H24,365,730,48,2010-07-01 00:30:00,persistence|median14|hbd|hbd_median14|prophet,True,0.55,3,29
