Merilno mesto,GSRN MM,Časovna značka,Leto,Mesec,Energija A+,Energija A-,Energija R+,Energija R-,P+ Prejeta delovna moč,P- Oddana delovna moč,Q+ Prejeta jalova moč,Q- Oddana jalova moč,Blok,Dogovorjena moč,Status odčitka A+,Status odčitka A-,Status odčitka R+,Status odčitka R-,Obračunski podatek
3-83472,383111580029696907,2025-11-08T01:15,2025,11,0.1070,0.0000,0.0390,0.0000,0.4280,0.0000,0.1560,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T01:30,2025,11,0.1160,0.0000,0.0360,0.0000,0.4640,0.0000,0.1440,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T01:45,2025,11,0.0230,0.0000,0.0340,0.0000,0.0920,0.0000,0.1360,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T02:00,2025,11,0.0230,0.0000,0.0350,0.0000,0.0920,0.0000,0.1400,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T02:15,2025,11,0.0240,0.0000,0.0340,0.0000,0.0960,0.0000,0.1360,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T02:30,2025,11,0.0420,0.0000,0.0540,0.0000,0.1680,0.0000,0.2160,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T02:45,2025,11,0.0430,0.0000,0.0580,0.0000,0.1720,0.0000,0.2320,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T03:00,2025,11,0.0410,0.0000,0.0570,0.0000,0.1640,0.0000,0.2280,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T03:15,2025,11,0.0390,0.0000,0.0560,0.0000,0.1560,0.0000,0.2240,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T03:30,2025,11,0.0240,0.0000,0.0340,0.0000,0.0960,0.0000,0.1360,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T03:45,2025,11,0.0230,0.0000,0.0350,0.0000,0.0920,0.0000,0.1400,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T04:00,2025,11,0.0240,0.0000,0.0350,0.0000,0.0960,0.0000,0.1400,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T04:15,2025,11,0.0230,0.0000,0.0350,0.0000,0.0920,0.0000,0.1400,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T04:30,2025,11,0.0230,0.0000,0.0350,0.0000,0.0920,0.0000,0.1400,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T04:45,2025,11,0.0230,0.0000,0.0340,0.0000,0.0920,0.0000,0.1360,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T05:00,2025,11,0.0240,0.0000,0.0350,0.0000,0.0960,0.0000,0.1400,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T05:15,2025,11,0.0230,0.0000,0.0350,0.0000,0.0920,0.0000,0.1400,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T05:30,2025,11,0.0230,0.0000,0.0340,0.0000,0.0920,0.0000,0.1360,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T05:45,2025,11,0.0240,0.0000,0.0350,0.0000,0.0960,0.0000,0.1400,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T06:00,2025,11,0.0410,0.0000,0.0530,0.0000,0.1640,0.0000,0.2120,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T06:15,2025,11,0.0430,0.0000,0.0570,0.0000,0.1720,0.0000,0.2280,0.0000,3,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T06:30,2025,11,0.0420,0.0000,0.0580,0.0000,0.1680,0.0000,0.2320,0.0000,3,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T06:45,2025,11,0.0410,0.0000,0.0560,0.0000,0.1640,0.0000,0.2240,0.0000,3,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T07:00,2025,11,0.0240,0.0000,0.0350,0.0000,0.0960,0.0000,0.1400,0.0000,3,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T07:15,2025,11,0.0240,0.0000,0.0350,0.0000,0.0960,0.0000,0.1400,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T07:30,2025,11,0.0230,0.0000,0.0350,0.0000,0.0920,0.0000,0.1400,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T07:45,2025,11,0.0230,0.0000,0.0360,0.0000,0.0920,0.0000,0.1440,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T08:00,2025,11,0.0240,0.0000,0.0350,0.0000,0.0960,0.0000,0.1400,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T08:15,2025,11,0.0230,0.0000,0.0350,0.0000,0.0920,0.0000,0.1400,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T08:30,2025,11,0.0240,0.0000,0.0350,0.0000,0.0960,0.0000,0.1400,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T08:45,2025,11,0.0240,0.0000,0.0350,0.0000,0.0960,0.0000,0.1400,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T09:00,2025,11,0.0970,0.0000,0.0350,0.0000,0.3880,0.0000,0.1400,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T09:15,2025,11,0.0230,0.0000,0.0340,0.0000,0.0920,0.0000,0.1360,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T09:30,2025,11,0.0290,0.0000,0.0400,0.0000,0.1160,0.0000,0.1600,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T09:45,2025,11,0.0450,0.0000,0.0570,0.0000,0.1800,0.0000,0.2280,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T10:00,2025,11,0.0420,0.0000,0.0560,0.0000,0.1680,0.0000,0.2240,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T10:15,2025,11,0.0410,0.0000,0.0570,0.0000,0.1640,0.0000,0.2280,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T10:30,2025,11,0.0360,0.0000,0.0540,0.0000,0.1440,0.0000,0.2160,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T10:45,2025,11,0.0370,0.0000,0.0550,0.0000,0.1480,0.0000,0.2200,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T11:00,2025,11,0.0950,0.0000,0.0390,0.0000,0.3800,0.0000,0.1560,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T11:15,2025,11,0.0230,0.0000,0.0330,0.0000,0.0920,0.0000,0.1320,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T11:30,2025,11,0.0260,0.0000,0.0340,0.0000,0.1040,0.0000,0.1360,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T11:45,2025,11,0.0260,0.0000,0.0330,0.0000,0.1040,0.0000,0.1320,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T12:00,2025,11,0.0260,0.0000,0.0330,0.0000,0.1040,0.0000,0.1320,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T12:15,2025,11,0.0250,0.0000,0.0340,0.0000,0.1000,0.0000,0.1360,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T12:30,2025,11,0.0360,0.0000,0.0450,0.0000,0.1440,0.0000,0.1800,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T12:45,2025,11,0.0470,0.0000,0.0570,0.0000,0.1880,0.0000,0.2280,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T13:00,2025,11,0.0440,0.0000,0.0560,0.0000,0.1760,0.0000,0.2240,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T13:15,2025,11,0.0450,0.0000,0.0570,0.0000,0.1800,0.0000,0.2280,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T13:30,2025,11,0.0330,0.0000,0.0420,0.0000,0.1320,0.0000,0.1680,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T13:45,2025,11,0.0320,0.0000,0.0340,0.0000,0.1280,0.0000,0.1360,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T14:00,2025,11,0.0990,0.0000,0.0340,0.0000,0.3960,0.0000,0.1360,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T14:15,2025,11,0.0260,0.0000,0.0340,0.0000,0.1040,0.0000,0.1360,0.0000,3,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T14:30,2025,11,0.0260,0.0000,0.0340,0.0000,0.1040,0.0000,0.1360,0.0000,3,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T14:45,2025,11,0.0950,0.0000,0.0340,0.0000,0.3800,0.0000,0.1360,0.0000,3,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T15:00,2025,11,0.0860,0.0000,0.0340,0.0000,0.3440,0.0000,0.1360,0.0000,3,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T15:15,2025,11,0.0250,0.0000,0.0340,0.0000,0.1000,0.0000,0.1360,0.0000,3,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T15:30,2025,11,0.0900,0.0000,0.0340,0.0000,0.3600,0.0000,0.1360,0.0000,3,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T15:45,2025,11,0.0320,0.0000,0.0410,0.0000,0.1280,0.0000,0.1640,0.0000,3,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T16:00,2025,11,0.0460,0.0000,0.0590,0.0000,0.1840,0.0000,0.2360,0.0000,3,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T16:15,2025,11,0.0440,0.0000,0.0590,0.0000,0.1760,0.0000,0.2360,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T16:30,2025,11,0.0430,0.0000,0.0580,0.0000,0.1720,0.0000,0.2320,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T16:45,2025,11,0.0340,0.0000,0.0480,0.0000,0.1360,0.0000,0.1920,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T17:00,2025,11,0.0250,0.0000,0.0330,0.0000,0.1000,0.0000,0.1320,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T17:15,2025,11,0.0240,0.0000,0.0340,0.0000,0.0960,0.0000,0.1360,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T17:30,2025,11,0.0250,0.0000,0.0340,0.0000,0.1000,0.0000,0.1360,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T17:45,2025,11,0.0250,0.0000,0.0340,0.0000,0.1000,0.0000,0.1360,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T18:00,2025,11,0.0240,0.0000,0.0340,0.0000,0.0960,0.0000,0.1360,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T18:15,2025,11,0.0250,0.0000,0.0340,0.0000,0.1000,0.0000,0.1360,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T18:30,2025,11,0.0240,0.0000,0.0340,0.0000,0.0960,0.0000,0.1360,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T18:45,2025,11,0.0670,0.0000,0.0340,0.0000,0.2680,0.0000,0.1360,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T19:00,2025,11,0.0670,0.0000,0.0340,0.0000,0.2680,0.0000,0.1360,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T19:15,2025,11,0.0390,0.0000,0.0480,0.0000,0.1560,0.0000,0.1920,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T19:30,2025,11,0.0450,0.0000,0.0580,0.0000,0.1800,0.0000,0.2320,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T19:45,2025,11,0.0430,0.0000,0.0560,0.0000,0.1720,0.0000,0.2240,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T20:00,2025,11,0.0420,0.0000,0.0570,0.0000,0.1680,0.0000,0.2280,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T20:15,2025,11,0.0300,0.0000,0.0400,0.0000,0.1200,0.0000,0.1600,0.0000,3,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T20:30,2025,11,0.0240,0.0000,0.0340,0.0000,0.0960,0.0000,0.1360,0.0000,3,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T20:45,2025,11,0.0250,0.0000,0.0340,0.0000,0.1000,0.0000,0.1360,0.0000,3,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T21:00,2025,11,0.0240,0.0000,0.0340,0.0000,0.0960,0.0000,0.1360,0.0000,3,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T21:15,2025,11,0.0250,0.0000,0.0350,0.0000,0.1000,0.0000,0.1400,0.0000,3,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T21:30,2025,11,0.0250,0.0000,0.0340,0.0000,0.1000,0.0000,0.1360,0.0000,3,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T21:45,2025,11,0.0240,0.0000,0.0350,0.0000,0.0960,0.0000,0.1400,0.0000,3,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T22:00,2025,11,0.0340,0.0000,0.0310,0.0000,0.1360,0.0000,0.1240,0.0000,3,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T22:15,2025,11,0.0440,0.0000,0.0280,0.0000,0.1760,0.0000,0.1120,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T22:30,2025,11,0.0420,0.0000,0.0280,0.0000,0.1680,0.0000,0.1120,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T22:45,2025,11,0.0590,0.0000,0.0460,0.0000,0.2360,0.0000,0.1840,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T23:00,2025,11,0.0620,0.0000,0.0520,0.0000,0.2480,0.0000,0.2080,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T23:15,2025,11,0.0590,0.0000,0.0530,0.0000,0.2360,0.0000,0.2120,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T23:30,2025,11,0.0440,0.0000,0.0580,0.0000,0.1760,0.0000,0.2320,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-08T23:45,2025,11,0.0270,0.0000,0.0400,0.0000,0.1080,0.0000,0.1600,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T00:00,2025,11,0.0250,0.0000,0.0350,0.0000,0.1000,0.0000,0.1400,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T00:15,2025,11,0.0980,0.0000,0.0350,0.0000,0.3920,0.0000,0.1400,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T00:30,2025,11,0.0240,0.0000,0.0350,0.0000,0.0960,0.0000,0.1400,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T00:45,2025,11,0.0250,0.0000,0.0340,0.0000,0.1000,0.0000,0.1360,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T01:00,2025,11,0.0240,0.0000,0.0350,0.0000,0.0960,0.0000,0.1400,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T01:15,2025,11,0.0250,0.0000,0.0350,0.0000,0.1000,0.0000,0.1400,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T01:30,2025,11,0.0250,0.0000,0.0340,0.0000,0.1000,0.0000,0.1360,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T01:45,2025,11,0.0240,0.0000,0.0350,0.0000,0.0960,0.0000,0.1400,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T02:00,2025,11,0.0250,0.0000,0.0350,0.0000,0.1000,0.0000,0.1400,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T02:15,2025,11,0.0350,0.0000,0.0450,0.0000,0.1400,0.0000,0.1800,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T02:30,2025,11,0.0460,0.0000,0.0590,0.0000,0.1840,0.0000,0.2360,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T02:45,2025,11,0.0440,0.0000,0.0590,0.0000,0.1760,0.0000,0.2360,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T03:00,2025,11,0.0420,0.0000,0.0580,0.0000,0.1680,0.0000,0.2320,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T03:15,2025,11,0.0320,0.0000,0.0450,0.0000,0.1280,0.0000,0.1800,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T03:30,2025,11,0.1070,0.0000,0.0350,0.0000,0.4280,0.0000,0.1400,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T03:45,2025,11,0.0250,0.0000,0.0350,0.0000,0.1000,0.0000,0.1400,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T04:00,2025,11,0.0250,0.0000,0.0350,0.0000,0.1000,0.0000,0.1400,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T04:15,2025,11,0.0380,0.0000,0.0430,0.0000,0.1520,0.0000,0.1720,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T04:30,2025,11,0.1190,0.0000,0.0460,0.0000,0.4760,0.0000,0.1840,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T04:45,2025,11,0.2120,0.0000,0.0360,0.0000,0.8480,0.0000,0.1440,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T05:00,2025,11,0.1490,0.0000,0.0350,0.0000,0.5960,0.0000,0.1400,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T05:15,2025,11,0.1570,0.0000,0.0430,0.0000,0.6280,0.0000,0.1720,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T05:30,2025,11,0.1580,0.0000,0.0580,0.0000,0.6320,0.0000,0.2320,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T05:45,2025,11,0.1160,0.0000,0.0590,0.0000,0.4640,0.0000,0.2360,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T06:00,2025,11,0.0600,0.0000,0.0580,0.0000,0.2400,0.0000,0.2320,0.0000,4,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T06:15,2025,11,0.0320,0.0000,0.0440,0.0000,0.1280,0.0000,0.1760,0.0000,3,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T06:30,2025,11,0.0250,0.0000,0.0350,0.0000,0.1000,0.0000,0.1400,0.0000,3,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T06:45,2025,11,0.0240,0.0000,0.0340,0.0000,0.0960,0.0000,0.1360,0.0000,3,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T07:00,2025,11,0.0250,0.0000,0.0350,0.0000,0.1000,0.0000,0.1400,0.0000,3,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T07:15,2025,11,0.0250,0.0000,0.0350,0.0000,0.1000,0.0000,0.1400,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T07:30,2025,11,0.0240,0.0000,0.0340,0.0000,0.0960,0.0000,0.1360,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T07:45,2025,11,0.0250,0.0000,0.0340,0.0000,0.1000,0.0000,0.1360,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T08:00,2025,11,0.0250,0.0000,0.0350,0.0000,0.1000,0.0000,0.1400,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T08:15,2025,11,0.0240,0.0000,0.0350,0.0000,0.0960,0.0000,0.1400,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T08:30,2025,11,0.0320,0.0000,0.0420,0.0000,0.1280,0.0000,0.1680,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T08:45,2025,11,0.0470,0.0000,0.0600,0.0000,0.1880,0.0000,0.2400,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T09:00,2025,11,0.0440,0.0000,0.0580,0.0000,0.1760,0.0000,0.2320,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T09:15,2025,11,0.0420,0.0000,0.0570,0.0000,0.1680,0.0000,0.2280,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T09:30,2025,11,0.0370,0.0000,0.0500,0.0000,0.1480,0.0000,0.2000,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T09:45,2025,11,0.0250,0.0000,0.0340,0.0000,0.1000,0.0000,0.1360,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T10:00,2025,11,0.0250,0.0000,0.0350,0.0000,0.1000,0.0000,0.1400,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T10:15,2025,11,0.0240,0.0000,0.0340,0.0000,0.0960,0.0000,0.1360,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T10:30,2025,11,0.0250,0.0000,0.0340,0.0000,0.1000,0.0000,0.1360,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T10:45,2025,11,0.0250,0.0000,0.0340,0.0000,0.1000,0.0000,0.1360,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T11:00,2025,11,0.0240,0.0000,0.0340,0.0000,0.0960,0.0000,0.1360,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T11:15,2025,11,0.0250,0.0000,0.0340,0.0000,0.1000,0.0000,0.1360,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T11:30,2025,11,0.0860,0.0000,0.0340,0.0000,0.3440,0.0000,0.1360,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T11:45,2025,11,0.0310,0.0000,0.0400,0.0000,0.1240,0.0000,0.1600,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T12:00,2025,11,0.0470,0.0000,0.0570,0.0000,0.1880,0.0000,0.2280,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T12:15,2025,11,0.0430,0.0000,0.0560,0.0000,0.1720,0.0000,0.2240,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T12:30,2025,11,0.1730,0.0000,0.0560,0.0000,0.6920,0.0000,0.2240,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T12:45,2025,11,0.2310,0.0000,0.0470,0.0000,0.9240,0.0000,0.1880,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T13:00,2025,11,0.1390,0.0000,0.0340,0.0000,0.5560,0.0000,0.1360,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T13:15,2025,11,0.1310,0.0000,0.0340,0.0000,0.5240,0.0000,0.1360,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T13:30,2025,11,0.1260,0.0000,0.0330,0.0000,0.5040,0.0000,0.1320,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T13:45,2025,11,0.0240,0.0000,0.0340,0.0000,0.0960,0.0000,0.1360,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T14:00,2025,11,0.0250,0.0000,0.0330,0.0000,0.1000,0.0000,0.1320,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T14:15,2025,11,0.0240,0.0000,0.0340,0.0000,0.0960,0.0000,0.1360,0.0000,3,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T14:30,2025,11,0.0250,0.0000,0.0340,0.0000,0.1000,0.0000,0.1360,0.0000,3,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T14:45,2025,11,0.0250,0.0000,0.0340,0.0000,0.1000,0.0000,0.1360,0.0000,3,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T15:00,2025,11,0.0260,0.0000,0.0350,0.0000,0.1040,0.0000,0.1400,0.0000,3,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T15:15,2025,11,0.0470,0.0000,0.0580,0.0000,0.1880,0.0000,0.2320,0.0000,3,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T15:30,2025,11,0.0440,0.0000,0.0580,0.0000,0.1760,0.0000,0.2320,0.0000,3,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T15:45,2025,11,0.0430,0.0000,0.0590,0.0000,0.1720,0.0000,0.2360,0.0000,3,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T16:00,2025,11,0.0410,0.0000,0.0550,0.0000,0.1640,0.0000,0.2200,0.0000,3,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T16:15,2025,11,0.0250,0.0000,0.0360,0.0000,0.1000,0.0000,0.1440,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T16:30,2025,11,0.0250,0.0000,0.0350,0.0000,0.1000,0.0000,0.1400,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T16:45,2025,11,0.0290,0.0000,0.0340,0.0000,0.1160,0.0000,0.1360,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T17:00,2025,11,0.0320,0.0000,0.0330,0.0000,0.1280,0.0000,0.1320,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T17:15,2025,11,0.0320,0.0000,0.0330,0.0000,0.1280,0.0000,0.1320,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T17:30,2025,11,0.0310,0.0000,0.0340,0.0000,0.1240,0.0000,0.1360,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T17:45,2025,11,0.0310,0.0000,0.0330,0.0000,0.1240,0.0000,0.1320,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T18:00,2025,11,0.0400,0.0000,0.0280,0.0000,0.1600,0.0000,0.1120,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T18:15,2025,11,0.1210,0.0000,0.0270,0.0000,0.4840,0.0000,0.1080,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T18:30,2025,11,0.0570,0.0000,0.0400,0.0000,0.2280,0.0000,0.1600,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T18:45,2025,11,0.0670,0.0000,0.0500,0.0000,0.2680,0.0000,0.2000,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T19:00,2025,11,0.0630,0.0000,0.0490,0.0000,0.2520,0.0000,0.1960,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T19:15,2025,11,0.0610,0.0000,0.0510,0.0000,0.2440,0.0000,0.2040,0.0000,2,0.0,,,,,Da
3-83472,383111580029696907,2025-11-09T19:30,2025,11,0.3140,0.0000,0.0550,0.0000,1.2560,0.0000,0.2200,0.0000,2,0.0,,,,,Da
