scenario,household_id,interval_minutes,pv_scale,scheme,paket_id,contracted_power_kw,total_consumption_kwh,total_generation_kwh,total_imported_kwh,total_exported_kwh,peak_import_kw,energy_eur,power_eur,fixed_eur,credit_eur,total_cost_eur,segment,has_pv,battery_kwh,dataset,Actual_Load_kWh,Actual_PV_kWh,Scenario,role,neto_eur,ddv_eur,bruto_eur,dobropis_eur,fiksni_del_eur,spremenljivi_del_eur,prevzeto_kwh,oddano_kwh,deljeno_kwh,neizrabljeno_kwh,lastna_raba_kwh
dinamicni,Fluvius_PV_HP_009,15.0,1.0,si_samooskrba,GENI_SAMO_DINAMICNI,5.498666666666666,2865.202999999832,3546.161000000056,2846.253999999838,3527.212000000009,8.248,189.14996563560163,9.767562616000001,245.1475876162508,275.3580736299992,444.06511586778356,Fluvius_PV_HP,True,0.0,Fluvius_PV_HP,2865.203,3546.161,Dinamicni,,,,,,,,,,,,
dinamicni,Fluvius_PV_HP_010,15.0,1.0,si_samooskrba,GENI_SAMO_DINAMICNI,5.093333333333333,2819.539999999956,2181.9990000000066,2687.6589999999637,2050.117999999992,7.64,306.5806434602003,4.440341108,229.20250627163256,134.7626316900001,540.223490839796,Fluvius_PV_HP,True,0.0,Fluvius_PV_HP,2819.54,2181.999,Dinamicni,,,,,,,,,,,,
souporaba,Fluvius_001,,,,,3.0506666666666664,2254.731,0.0,,,4.576,,,,,574.9500323930235,Fluvius,False,0.0,Fluvius,2254.731,0.0,Souporaba,prejemnik,471.2705183549374,103.67951403808621,574.9500323930235,0.0,145.84951370244505,325.4210046524924,2254.7310000000007,0.0,627.7400000000001,1524.9299999999998,0.0
souporaba,Fluvius_002,,,,,3.3653333333333335,2513.38,0.0,,,5.048,,,,,604.6998817550776,Fluvius,False,0.0,Fluvius,2513.38,0.0,Souporaba,prejemnik,495.6556407828505,109.04424097222712,604.6998817550776,0.0,152.44536842304905,343.2102723598015,2513.379999999998,0.0,637.96,1514.72,0.0
souporaba,Fluvius_003,,,,,4.0,2863.609,0.0,,,6.0,,,,,695.2529639705114,Fluvius,False,0.0,Fluvius,2863.609,0.0,Souporaba,prejemnik,569.8794786643535,125.37348530615776,695.2529639705114,0.0,172.41359208830747,397.4658865760461,2863.609000000002,0.0,633.78,1518.88,0.0
souporaba,Fluvius_004,,,,,3.1253333333333333,2764.8630000000003,0.0,,,4.688,,,,,631.0655051027904,Fluvius,False,0.0,Fluvius,2764.8630000000003,0.0,Souporaba,prejemnik,517.2668074613036,113.79869764148683,631.0655051027904,0.0,142.62707768927862,374.6397297720251,2764.863000000004,0.0,742.84,1409.79,0.0
souporaba,Fluvius_005,,,,,2.5306666666666664,734.002,0.0,,,3.796,,,,,365.949906811465,Fluvius,False,0.0,Fluvius,734.002,0.0,Souporaba,prejemnik,299.9589400093975,65.99096680206745,365.949906811465,0.0,120.70140916599999,179.25753084339755,734.0020000000075,0.0,223.92,1928.73,0.0
souporaba,Fluvius_006,,,,,2.5146666666666664,2343.008,0.0,,,3.772,,,,,553.4111293972954,Fluvius,False,0.0,Fluvius,2343.008,0.0,Souporaba,prejemnik,453.61567983384873,99.79544956344671,553.4111293972954,0.0,130.46637587028027,323.14930396356846,2343.0080000000007,0.0,671.29,1481.3799999999999,0.0
souporaba,Fluvius_007,,,,,3.7119999999999997,4470.987,0.0,,,5.568,,,,,871.1076666383642,Fluvius,False,0.0,Fluvius,4470.987,0.0,Souporaba,prejemnik,714.0226775724298,157.08498906593456,871.1076666383642,0.0,162.00986845347487,552.0128091189549,4470.987000000006,0.0,1042.9699999999998,1109.68,0.0
souporaba,Fluvius_008,,,,,2.6213333333333333,2544.075,0.0,,,3.932,,,,,616.0800896185609,Fluvius,False,0.0,Fluvius,2544.075,0.0,Souporaba,prejemnik,504.98368001521396,111.09640960334707,616.0800896185609,0.0,136.4594606828041,368.52421933240987,2544.074999999999,0.0,644.21,1508.47,0.0
souporaba,Fluvius_009,,,,,3.7439999999999998,2117.6020000000003,0.0,,,5.616,,,,,584.972622242967,Fluvius,False,0.0,Fluvius,2117.6020000000003,0.0,Souporaba,prejemnik,479.4857559368581,105.4868663061088,584.972622242967,0.0,165.19513657121666,314.2906193656414,2117.6019999999985,0.0,565.77,1586.8799999999999,0.0
souporaba,Fluvius_010,,,,,4.762666666666667,3642.9320000000002,0.0,,,7.144,,,,,807.3173396086468,Fluvius,False,0.0,Fluvius,3642.9320000000002,0.0,Souporaba,prejemnik,661.7355242693825,145.58181533926418,807.3173396086468,0.0,194.89545305985592,466.8400712095267,3642.931999999994,0.0,861.2799999999999,1291.38,0.0
souporaba,Fluvius_011,,,,,2.7626666666666666,1725.4830000000002,0.0,,,4.144,,,,,510.89182091323823,Fluvius,False,0.0,Fluvius,1725.4830000000002,0.0,Souporaba,prejemnik,418.7637876338019,92.12803327943641,510.89182091323823,0.0,144.83548732006136,273.92830031374046,1725.4830000000115,0.0,442.05,1710.6100000000001,0.0
souporaba,Fluvius_012,,,,,2.925333333333333,2406.081,0.0,,,4.388,,,,,563.0415881513986,Fluvius,False,0.0,Fluvius,2406.081,0.0,Souporaba,prejemnik,461.50949848475284,101.53208966664565,563.0415881513986,0.0,132.1610917150415,329.3484067697114,2406.0809999999983,0.0,674.1100000000001,1478.53,0.0
souporaba,Fluvius_013,,,,,6.541333333333333,12422.631000000001,0.0,,,9.812,,,,,2204.3855399779386,Fluvius,False,0.0,Fluvius,12422.631000000001,0.0,Souporaba,prejemnik,1806.8733934245397,397.5121465533988,2204.3855399779386,0.0,365.15002368833257,1441.7233697362071,12422.630999999994,0.0,1157.05,995.6200000000001,0.0
souporaba,Fluvius_014,,,,,2.5573333333333332,1037.8960000000002,0.0,,,3.836,,,,,404.12279108671186,Fluvius,False,0.0,Fluvius,1037.8960000000002,0.0,Souporaba,prejemnik,331.2481894153376,72.87460167137428,404.12279108671186,0.0,126.98182369622559,204.26636571911203,1037.8960000000109,0.0,319.48,1833.2,0.0
souporaba,Fluvius_015,,,,,1.8533333333333333,1023.1450000000001,0.0,,,2.78,,,,,385.7871605094356,Fluvius,False,0.0,Fluvius,1023.1450000000001,0.0,Souporaba,prejemnik,316.2189840241275,69.56817648530806,385.7871605094356,0.0,100.74520965079297,215.47377437333455,1023.1450000000015,0.0,222.4,1930.2499999999998,0.0
souporaba,Fluvius_016,,,,,6.898666666666667,5211.467,0.0,,,10.348,,,,,1178.5985515430432,Fluvius,False,0.0,Fluvius,5211.467,0.0,Souporaba,prejemnik,966.0643865106912,212.53416503235206,1178.5985515430432,0.0,309.2835026347267,656.7808838759646,5211.467000000025,0.0,348.69000000000005,1803.9800000000002,0.0
souporaba,Fluvius_017,,,,,5.541333333333333,3284.892,0.0,,,8.312,,,,,778.1089476861183,Fluvius,False,0.0,Fluvius,3284.892,0.0,Souporaba,prejemnik,637.794219414851,140.31472827126723,778.1089476861183,0.0,215.78240819419995,422.011811220651,3284.8919999999985,0.0,864.3999999999999,1288.2700000000002,0.0
souporaba,Fluvius_018,,,,,3.888,3504.2690000000002,0.0,,,5.832,,,,,809.2962119606264,Fluvius,False,0.0,Fluvius,3504.2690000000002,0.0,Souporaba,prejemnik,663.3575507873985,145.93866117322767,809.2962119606264,0.0,192.78262709723245,470.57492369016603,3504.2689999999907,0.0,666.7399999999999,1485.9199999999998,0.0
souporaba,Fluvius_019,,,,,2.6266666666666665,2097.221,0.0,,,3.94,,,,,527.6670491439911,Fluvius,False,0.0,Fluvius,2097.221,0.0,Souporaba,prejemnik,432.51397470818944,95.15307443580168,527.6670491439911,0.0,128.6643242773431,303.8496504308464,2097.2210000000073,0.0,618.71,1533.95,0.0
souporaba,Fluvius_020,,,,,2.9760000000000004,1330.5980000000002,0.0,,,4.464,,,,,457.23250454223194,Fluvius,False,0.0,Fluvius,1330.5980000000002,0.0,Souporaba,prejemnik,374.78074142805883,82.45176311417293,457.23250454223194,0.0,138.09163865299362,236.68910277506527,1330.598000000011,0.0,387.12,1765.54,0.0
souporaba,Fluvius_PV_001,,,,,3.9546666666666668,6725.255426838399,6180.1916887285,,,12.886947200000002,,,,,841.5366147330803,Fluvius_PV,True,30.0,Fluvius_PV,2862.1769999999997,3229.29,Souporaba,oddajnik,1344.375800118089,295.7626760259795,1640.1384761440684,798.6018614109881,864.9913497658838,479.3844503522051,6725.2554268383965,3708.1,2472.0899999999997,0.0,0.0
souporaba,Fluvius_PV_002,,,,,2.6373333333333333,6051.9515328723,6345.2246209615,,,12.222947200000002,,,,,845.2535795210853,Fluvius_PV,True,30.0,Fluvius_PV,1618.9650000000001,2751.774,Souporaba,oddajnik,1356.5938643871941,298.45065016518276,1655.0445145523768,809.7909350312915,948.8321376878839,407.7617266993103,6051.9515328723,3807.15,2538.09,0.0,0.0
souporaba,Fluvius_PV_003,,,,,1.8346666666666664,5799.185088085,6580.469736118699,,,11.7549472,,,,,854.2064343535724,Fluvius_PV,True,30.0,Fluvius_PV,1121.004,2728.031,Souporaba,oddajnik,1384.5285634987504,304.596283969725,1689.1248474684753,834.9184131149028,1000.0205290690254,384.5080344297247,5799.185088084999,3948.28,2632.19,0.0,0.0
souporaba,Fluvius_PV_004,,,,,2.7439999999999998,6954.986620461999,5922.2091196234,,,11.7069472,,,,,1205.5010683219243,Fluvius_PV,True,30.0,Fluvius_PV,1045.139,754.3109999999999,Souporaba,oddajnik,1616.9277558194203,355.72410628027257,1972.6518620996928,767.1507937777684,1151.1066521583357,465.82110366108475,6954.986620461971,3553.3300000000004,2368.8900000000003,0.0,0.0
souporaba,Fluvius_PV_005,,,,,3.3946666666666663,5866.5820672134,6471.021053904598,,,11.918947200000002,,,,,668.6489077136364,Fluvius_PV,True,30.0,Fluvius_PV,1397.6019999999999,2867.209,Souporaba,oddajnik,1220.2547933321052,268.4560545330632,1488.7108478651687,820.0619401515323,817.3908281891707,402.8639651429347,5866.582067213383,3882.62,2588.4,0.0,0.0
souporaba,Fluvius_PV_006,,,,,8.712,4975.585,3921.431,,,13.068,,,,,1027.1649093383803,Fluvius_PV,True,0.0,Fluvius_PV,4975.585,3921.431,Souporaba,oddajnik,1013.7467173953938,223.02427782698663,1236.7709952223804,209.60608588400004,442.07436592539364,571.6723514700001,4840.914000000001,2272.0599999999995,1514.6900000000003,0.0,134.67000000000002
souporaba,Fluvius_PV_007,,,,,2.2213333333333334,1770.4730000000002,2656.021,,,3.332,,,,,325.4710152222767,Fluvius_PV,True,0.0,Fluvius_PV,1770.4730000000002,2656.021,Souporaba,oddajnik,395.61972312317755,87.03633908709908,482.6560622102767,157.185046988,170.9612844331776,224.65843868999997,1728.5180000000032,1568.4400000000003,1045.62,0.0,41.94
souporaba,Fluvius_PV_008,,,,,3.7119999999999997,2163.755,942.864,,,5.568,,,,,556.2301939739658,Fluvius_PV,True,0.0,Fluvius_PV,2163.755,942.864,Souporaba,oddajnik,495.6839406245621,109.05046693740368,604.7344075619659,48.504213588000006,212.51128525456204,283.17265537000014,2102.7110000000016,529.1000000000001,352.74,0.0,61.02999999999999
souporaba,Fluvius_PV_009,,,,,3.048,1742.887,2375.487,,,4.572,,,,,349.2947892691854,Fluvius_PV,True,0.0,Fluvius_PV,1742.887,2375.487,Souporaba,oddajnik,405.44174745015204,89.19718443903344,494.63893188918536,145.34414262,191.00628040015218,214.43546704999977,1639.621000000001,1363.33,908.89,0.0,103.26000000000002
souporaba,Fluvius_PV_010,,,,,3.52,1689.656,2171.2830000000004,,,5.28,,,,,379.0149101554856,Fluvius_PV,True,0.0,Fluvius_PV,1689.656,2171.2830000000004,Souporaba,oddajnik,419.8788276585947,92.37334208489082,512.2521697434855,133.237259588,207.96578231859465,211.91304534000005,1628.5500000000015,1266.1,844.0699999999999,0.0,61.11999999999999
souporaba,Fluvius_PV_EV_001,,,,,8.613333333333333,4681.794,3583.4660000000003,,,12.92,,,,,1099.814185220429,Fluvius_PV_EV,True,0.0,Fluvius_PV_EV,4681.794,3583.4660000000003,Souporaba,oddajnik,1037.4624808757617,228.24174579266756,1265.704226668429,165.89004144800006,471.6432385757616,565.8192423,4547.273000000005,2069.36,1379.5699999999997,0.0,134.51
souporaba,Fluvius_PV_EV_002,,,,,4.069333333333334,2413.6890000000003,626.613,,,6.104,,,,,621.9246282597528,Fluvius_PV_EV,True,0.0,Fluvius_PV_EV,2413.6890000000003,626.613,Souporaba,oddajnik,541.2368204965187,119.07210050923412,660.3089210057528,38.38429274599999,224.29730865651865,316.9395118400001,2405.5539999999996,371.09,247.37999999999997,0.0,8.129999999999999
souporaba,Fluvius_PV_EV_003,,,,,9.816,4887.889,2668.0289999999995,,,14.724,,,,,1199.6901584749085,Fluvius_PV_EV,True,0.0,Fluvius_PV_EV,4887.889,2668.0289999999995,Souporaba,oddajnik,1089.6532072892692,239.72370560363925,1329.3769128929086,129.68675441799996,506.4972103492694,583.1559969399998,4811.148000000001,1554.7700000000002,1036.51,0.0,76.75
souporaba,Fluvius_PV_EV_004,,,,,3.669333333333333,2661.9139999999998,2084.537,,,5.504,,,,,560.5548783770887,Fluvius_PV_EV,True,0.0,Fluvius_PV_EV,2661.9139999999998,2084.537,Souporaba,oddajnik,554.1833166959743,121.92032967311434,676.1036463690887,115.54876799200002,209.18906313597438,344.99425355999995,2574.9980000000014,1198.55,799.0500000000001,0.0,86.92
souporaba,Fluvius_PV_EV_005,,,,,5.256,3991.5119999999997,2744.191,,,7.884,,,,,790.5411958444411,Fluvius_PV_EV,True,0.0,Fluvius_PV_EV,3991.5119999999997,2744.191,Souporaba,oddajnik,775.5140544429844,170.61309197745658,946.127146420441,155.58595057600004,262.0795517629847,513.4345026799998,3939.114999999998,1615.0799999999997,1076.7099999999998,0.0,52.410000000000004
souporaba,Fluvius_PV_EV_006,,,,,5.448,6273.365,3680.42,,,8.172,,,,,1198.4555358272623,Fluvius_PV_EV,True,0.0,Fluvius_PV_EV,6273.365,3680.42,Souporaba,oddajnik,1129.4929556059524,248.48845023330958,1377.9814058392622,179.52587001199996,290.4274239759528,839.0655316299998,6187.555,2156.77,1437.84,0.0,85.79
souporaba,Fluvius_PV_EV_007,,,,,6.925333333333334,4892.7699999999995,3812.716,,,10.388,,,,,1029.5947170584664,Fluvius_PV_EV,True,0.0,Fluvius_PV_EV,4892.7699999999995,3812.716,Souporaba,oddajnik,1011.0201650331693,222.4244363072973,1233.4446013404665,203.84988428200006,361.2746025631692,649.7455624700002,4797.338000000005,2230.3699999999994,1486.92,0.0,95.43
souporaba,Fluvius_PV_EV_008,,,,,4.501333333333333,2897.077,2451.23,,,6.752,,,,,607.2640021503234,Fluvius_PV_EV,True,0.0,Fluvius_PV_EV,2897.077,2451.23,Souporaba,oddajnik,597.6787721592815,131.48932987504193,729.1681020343233,121.90409988399993,237.81916518928142,359.85960697000013,2849.431,1442.15,961.44,0.0,47.650000000000006
souporaba,Fluvius_PV_EV_009,,,,,5.570666666666667,7580.561,1455.4989999999998,,,8.356,,,,,1586.3292608320721,Fluvius_PV_EV,True,0.0,Fluvius_PV_EV,7580.561,1455.4989999999998,Souporaba,oddajnik,1384.039470377108,304.4886834829638,1688.528153860072,102.19889302800003,414.4880043071079,969.5514660700004,7481.754999999998,814.02,542.67,0.0,98.78999999999999
souporaba,Fluvius_PV_EV_010,,,,,6.173333333333333,1950.1390000000001,4541.649,,,9.26,,,,,453.63546951056406,Fluvius_PV_EV,True,0.0,Fluvius_PV_EV,1950.1390000000001,4541.649,Souporaba,oddajnik,596.067272088987,131.13479985957713,727.2020719485641,273.5666024380001,353.832298318987,242.23497376999995,1888.563,2688.0599999999995,1792.04,0.0,61.57999999999999
souporaba,Fluvius_PV_HP_001,,,,,6.168,9052.841298847989,5128.7264591825,,,13.010947200000002,,,,,1235.213631709397,Fluvius_PV_HP,True,30.0,Fluvius_PV_HP,5029.903,2038.6170000000002,Souporaba,oddajnik,1570.0616676925272,345.413566892356,1915.4752345848829,680.261602875486,864.3038133655901,705.757854326937,9052.841298847987,3077.2400000000002,2051.49,0.0,0.0
souporaba,Fluvius_PV_HP_002,,,,,4.653333333333333,8936.40505441585,4962.4597195385995,,,12.7869472,,,,,1372.3344616719469,Fluvius_PV_HP,True,30.0,Fluvius_PV_HP,4771.084,1709.3,Souporaba,oddajnik,1674.086061238446,368.29893347245815,2042.3849947109045,670.0505330389574,991.1795509789321,682.9065102595141,8936.40505441584,2977.4599999999996,1985.0000000000002,0.0,0.0
souporaba,Fluvius_PV_HP_003,,,,,4.733333333333333,10131.31567917448,4888.509933384399,,,13.034947200000001,,,,,1629.9753364484568,Fluvius_PV_HP,True,30.0,Fluvius_PV_HP,5332.7119999999995,1014.374,Souporaba,oddajnik,1880.7927373479708,413.77440221655365,2294.5671395645245,664.5918031160678,1080.500516030701,800.2922213172701,10131.315679174484,2933.11,1955.3799999999997,0.0,0.0
souporaba,Fluvius_PV_HP_004,,,,,5.882666666666666,9205.001102000599,5662.617314629741,,,12.890947200000001,,,,,1321.1743001506231,Fluvius_PV_HP,True,30.0,Fluvius_PV_HP,3270.0019999999995,518.0649999999999,Souporaba,oddajnik,1692.8276188385596,372.422076144483,2065.249694983043,744.0753948324194,1002.342906511976,690.4847123265835,9205.001102000571,3397.58,2265.05,0.0,0.0
souporaba,Fluvius_PV_HP_005,,,,,4.192,6605.5313431595,5965.297399675,,,11.7669472,,,,,730.0480328540011,Fluvius_PV_HP,True,30.0,Fluvius_PV_HP,2915.105,3225.209,Souporaba,oddajnik,1225.6020357406321,269.6324478629391,1495.2344836035716,765.1864507495702,739.5863605565868,486.01567518404556,6605.531343159484,3579.18,2386.13,0.0,0.0
souporaba,Fluvius_PV_HP_006,,,,,3.469333333333333,3408.8830000000003,1955.617,,,5.204,,,,,704.5552581422158,Fluvius_PV_HP,True,0.0,Fluvius_PV_HP,3408.8830000000003,1955.617,Souporaba,oddajnik,663.885624414931,146.05483737128483,809.9404617862159,105.38520364399997,204.82051541493095,459.06510900000006,3344.596,1134.8000000000002,756.54,0.0,64.28
souporaba,Fluvius_PV_HP_007,,,,,3.656,2433.145,2511.1310000000003,,,5.484,,,,,501.2843019523863,Fluvius_PV_HP,True,0.0,Fluvius_PV_HP,2433.145,2511.1310000000003,Souporaba,oddajnik,544.1531015839231,119.71368234846308,663.8667839323862,162.58248197999998,213.18035049392304,330.9727510900001,2354.9929999999954,1459.79,973.19,0.0,78.13999999999997
souporaba,Fluvius_PV_HP_008,,,,,3.4346666666666668,3612.249,1139.98,,,5.152,,,,,749.4518611030655,Fluvius_PV_HP,True,0.0,Fluvius_PV_HP,3612.249,1139.98,Souporaba,oddajnik,670.881459841857,147.5939211652085,818.4753810070656,69.02351990399997,211.01328533185713,459.8681745099998,3531.340999999998,635.43,423.64,0.0,80.91
souporaba,Fluvius_PV_HP_009,,,,,5.498666666666666,2865.203,3546.161,,,8.248,,,,,593.0223843611915,Fluvius_PV_HP,True,0.0,Fluvius_PV_HP,2865.203,3546.161,Souporaba,oddajnik,679.3290725731077,149.4523959660837,828.7814685391913,235.75908417799997,298.58477809310745,380.74429448000035,2846.253999999993,2116.3300000000004,1410.88,0.0,18.939999999999998
souporaba,Fluvius_PV_HP_010,,,,,5.093333333333333,2819.54,2181.999,,,7.64,,,,,628.0902161838064,Fluvius_PV_HP,True,0.0,Fluvius_PV_HP,2819.54,2181.999,Souporaba,oddajnik,614.7132419654152,135.23691323239134,749.9501551978066,121.85993901400003,252.95645905541497,361.75678291000014,2687.659000000003,1230.0799999999997,820.0400000000001,0.0,131.87
