Dataset,Household,Option,Paket_ID,Variant,Buyback,Cost_EUR,Energy_EUR,Import_EUR,Export_Credit_EUR,Fixed_EUR,Excess_Power_EUR,Import_kWh,Export_kWh,Register_Overlap_kWh,Agreed_Power,Per_Group
Fluvius_PV_EV,1,BISOL_SAMO_DINAMICNA,BISOL_SAMO_DINAMICNA,-,False,1131.5672669597998,695.9026253965999,695.9026253965999,0.0,416.55911901519994,19.105522548,4547.273,3448.9449999999997,134.52100000000002,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,1,GENI_SAMO_AKTIVNI,GENI_SAMO_AKTIVNI,-,False,1219.0612802734001,792.7659767574,792.7659767574,0.0,407.1897809680001,19.105522548,4547.273,3448.9449999999997,134.52100000000002,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,1,GENI_SAMO_DINAMICNI,GENI_SAMO_DINAMICNI,-,False,1130.9415771923,690.299475606,690.299475606,0.0,421.5365790383,19.105522548,4547.273,3448.9449999999997,134.52100000000002,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,1,GENI_SAMO_FIKSNI,GENI_SAMO_FIKSNI,-,False,1246.7996455734,820.5043420574,820.5043420574,0.0,407.1897809680001,19.105522548,4547.273,3448.9449999999997,134.52100000000002,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,1,GENI_SAMO_REDNI,GENI_SAMO_REDNI,-,False,1114.3137553334002,688.0184518174001,688.0184518174001,0.0,407.1897809680001,19.105522548,4547.273,3448.9449999999997,134.52100000000002,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,1,PETROL_SAMOOSKRBA@2T,PETROL_SAMOOSKRBA,2T,False,1201.0631435628,760.2746459704,760.2746459704,0.0,421.6829750444,19.105522548,4547.273,3448.9449999999997,134.52100000000002,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,1,PETROL_SAMOOSKRBA@1T,PETROL_SAMOOSKRBA,1T,False,1212.2994289628,771.5109313704002,771.5109313704002,0.0,421.6829750444,19.105522548,4547.273,3448.9449999999997,134.52100000000002,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,2,BISOL_SAMO_DINAMICNA,BISOL_SAMO_DINAMICNA,-,False,587.5149822938,389.63032808360003,389.63032808360003,0.0,192.5293655442,5.355288666000001,2405.554,618.4780000000001,8.135,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,2,GENI_SAMO_AKTIVNI,GENI_SAMO_AKTIVNI,-,False,622.7790271703999,434.26371043219996,434.26371043219996,0.0,183.1600280722,5.355288666000001,2405.554,618.4780000000001,8.135,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,2,GENI_SAMO_DINAMICNI,GENI_SAMO_DINAMICNI,-,False,589.5283192629,386.66620444480003,386.66620444480003,0.0,197.5068261521,5.355288666000001,2405.554,618.4780000000001,8.135,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,2,GENI_SAMO_FIKSNI,GENI_SAMO_FIKSNI,-,False,637.4529065703999,448.9375898322,448.9375898322,0.0,183.1600280722,5.355288666000001,2405.554,618.4780000000001,8.135,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,2,GENI_SAMO_REDNI,GENI_SAMO_REDNI,-,False,553.1845761304,364.66925939220005,364.66925939220005,0.0,183.1600280722,5.355288666000001,2405.554,618.4780000000001,8.135,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,2,PETROL_SAMOOSKRBA@2T,PETROL_SAMOOSKRBA,2T,False,610.1915346991999,407.18302358619997,407.18302358619997,0.0,197.653222447,5.355288666000001,2405.554,618.4780000000001,8.135,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,2,PETROL_SAMOOSKRBA@1T,PETROL_SAMOOSKRBA,1T,False,611.8461474992,408.8376363862001,408.8376363862001,0.0,197.653222447,5.355288666000001,2405.554,618.4780000000001,8.135,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,3,BISOL_SAMO_DINAMICNA,BISOL_SAMO_DINAMICNA,-,False,1208.6977142894,717.3786128324,717.3786128324,0.0,454.554144123,36.76495733400001,4811.148,2591.288,76.741,prev1m_cyclic_unbounded,5
