Member,Role,Contract,Paket,Capacity_kWh,Consumption_kWh,Generation_kWh,Import_kWh,Export_kWh,Sold_kWh,Curtailed_kWh,Charged_kWh,Discharged_kWh,Self_Consumed_kWh,Shared_Out_kWh,Shared_Out_Used_kWh,Shared_Wasted_kWh,Shared_In_kWh,Energy_EUR,Network_EUR,Levies_EUR,Internal_Paid_EUR,Internal_Received_EUR,Fixed_EUR,Service_Fee_EUR,Power_EUR,Buyback_Credit_EUR,Cost_EUR,Peak_Import_kW,Simultaneous_Battery_Intervals,Simultaneous_Grid_Intervals,Grid_Binaries,Battery_Binaries,Export_Rate_Floored_Intervals,No_Sharing_Incentive_Intervals,config,scheme,sharing,share,internal_price,battery,znacilni_primer,pay_for_unused
HP_EV #89,prejemnik,Redni 2T,GENI_REDNI,10.0,11549.31,0.0,11768.302277847097,0.0,0.0,0.0,2246.0743445117764,2027.082066727642,0.0,0.0,0.0,0.0,864.937839853643,1391.1772635856792,264.200898804624,35.3190287962747,53.062624053119265,0.0,326.1232557719591,15.7014,0.0022637999999999,0.0,2085.586734811656,9.924,0,0,0,0,0,0,Redni,souporaba,staticni,0.3,0.05,10 kWh pri vsakem,2,True
PV_EV #232,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,6436.66,2260.9939999999997,4659.75552,296.1594875635,207.31164129445,0.0,1927.4875125098,1739.55748,37.347,88.84784626905,88.76479764970344,0.0830486193465579,0.0,584.97638846976,97.8809605438245,13.984858266623998,0.0,4.4423923134525,214.7817538624,79.1414,0.0,11.174097465770856,975.1488713633852,6.132,0,0,0,0,0,0,Redni,souporaba,staticni,0.3,0.05,10 kWh pri vsakem,2,True
PV_EV #253,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,2675.877,2732.747,1343.05433444,1263.53450134578,884.474150942046,0.0,1398.87008309139,1262.48025005001,72.023,379.06035040373393,378.33728957867,0.7230608250640127,0.0,168.60435503692872,29.30499121536964,4.030774668521328,0.0,18.953017520186695,221.651056266643,79.1414,1.702698620936459,47.67315673577628,437.80910155243623,6.052,0,0,0,0,0,0,Redni,souporaba,staticni,0.3,0.05,10 kWh pri vsakem,2,True
PV_HP #155,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,4303.849,1423.86,3988.06895841,1075.1251956397798,752.587636947846,0.0,337.99756716277,305.0428044,13.14,322.53755869193395,322.09984188545,0.437716806483979,0.0,500.6542009008746,93.23636576978912,11.968992557980092,0.0,16.1268779345967,207.6580678664387,79.1414,0.0,40.5644736314889,835.9676755289969,5.512,0,0,0,0,0,0,Redni,souporaba,staticni,0.3,0.05,10 kWh pri vsakem,2,True
PV_HP #248,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,5064.6539999999995,4370.6050000000005,3419.3560425,2554.36280872398,1788.0539661067862,0.0,1753.27419135231,1582.3299575,63.684000000000005,766.3088426171939,765.7375651353957,0.5712774817982648,0.0,429.259118863365,76.4999695411605,10.262171354751,0.0,38.3154421308597,180.46800348938496,79.1414,0.0,96.37610877315578,640.939112344646,4.724,0,0,0,0,0,0,Redni,souporaba,staticni,0.3,0.05,10 kWh pri vsakem,2,True
PV_HP_EV #90,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,11687.749,2228.445,10092.6142,470.206063737814,329.1442446164698,0.0,1672.86293624867,1509.7588000000017,85.376,141.0618191213442,141.00623991528448,0.0555792060597062,0.0,1267.0066014396,222.95959708694105,30.28995373704,0.0,7.05309095606721,349.04080331708604,79.1414,0.0,17.740874784827724,1923.644389839772,9.14,0,0,0,0,0,0,Redni,souporaba,staticni,0.3,0.05,10 kWh pri vsakem,2,True
PV_HP_EV #290,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,10668.855,6411.094,9071.657835,4662.52993099614,3263.770951697298,0.0,1552.48107500076,1401.114165,196.083,1398.758979298842,1396.338026600742,2.4209526980999008,0.0,1138.83778129023,216.414592331638,27.225859494402,0.0,69.9379489649421,374.3511588352,79.1414,0.0,175.91725429648437,1590.1155886900438,9.136,0,0,0,0,0,0,Redni,souporaba,staticni,0.3,0.05,10 kWh pri vsakem,2,True
osnovni #72,prejemnik,Redni 2T,GENI_REDNI,10.0,1777.573,0.0,1861.9117645937315,0.0,0.0,0.0,865.0129709644594,780.6742063595539,0.0,0.0,0.0,0.0,178.4761664713329,201.12120296854303,38.40520227218921,5.587969587898708,10.887046156706486,0.0,134.9552039661785,15.7014,0.0,0.0,406.6580249515159,4.5,0,0,0,0,0,0,Redni,souporaba,staticni,0.4,0.05,10 kWh pri vsakem,2,True
osnovni #223,prejemnik,Redni 2T,GENI_REDNI,10.0,3527.926,0.0,3688.983785269752,0.0,0.0,0.0,1651.8746766832855,1490.81689140494,0.0,0.0,0.0,0.0,354.2193250349,398.48950360153026,77.32728706424952,11.07137813635158,21.607378824636108,0.0,158.70023561571827,15.7014,0.0,0.0,682.8971832424858,5.952,0,0,0,0,0,0,Redni,souporaba,staticni,0.4,0.05,10 kWh pri vsakem,2,True
PV #234,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,1578.4140000000002,1192.324,805.0811000000001,341.17621279474,204.705727676844,0.0,798.1014072102,720.28652,53.707,136.470485117896,134.10422940668047,2.366255711215545,0.0,101.0682711318,18.6755696442845,2.4162093973200003,0.0,6.8235242558948,135.02609006,79.1414,0.0,11.033638721781893,318.47037725572784,3.516,0,0,0,0,0,0,Redni,souporaba,staticni,0.4,0.05,10 kWh pri vsakem,2,True
PV #87,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,1551.357,2352.015,572.4525275000001,1276.959055272218,766.1754331633308,0.0,986.16894472726,890.0174725,88.977,510.7836221088872,503.739307573008,7.044314535879289,0.0,71.864545397295,13.691958830341,1.718044525533,0.0,25.539181105444364,188.0806952704,79.1414,0.0,41.29685584750354,287.66060707062115,4.048,0,0,0,0,0,0,Redni,souporaba,staticni,0.4,0.05,10 kWh pri vsakem,2,True
HP #184,prejemnik,Redni 2T,GENI_REDNI,10.0,5157.065,0.0,5336.181459173932,0.0,0.0,0.0,1837.0917109833936,1657.97525200342,0.0,0.0,0.0,0.0,517.79206346148,594.6519286837843,115.88890906635156,16.014947795272803,31.58531587064809,0.0,241.930770688,15.7014,0.0,0.0,1015.7732721040568,6.664,0,0,0,0,0,0,Redni,souporaba,staticni,0.4,0.05,10 kWh pri vsakem,2,True
HP #134,prejemnik,Redni 2T,GENI_REDNI,10.0,8933.044,0.0,9123.408425177024,0.0,0.0,0.0,1952.4556208404088,1762.09119559943,0.0,0.0,0.0,0.0,881.9527341313241,1028.3076024514382,200.5379848717816,27.38117336564129,54.71193720195453,0.0,130.7979585691312,15.7014,0.10080726492396,0.0,1457.538863724871,5.068,0,0,0,0,0,0,Redni,souporaba,staticni,0.4,0.05,10 kWh pri vsakem,2,True
EV #17,prejemnik,Redni 2T,GENI_REDNI,10.0,3483.861,0.0,3610.49555446656,0.0,0.0,0.0,1298.815943072952,1172.181388568675,0.0,0.0,0.0,0.0,349.79500473151495,403.7053720104192,77.90567080268272,10.83581925806504,21.337495287422573,0.0,178.51602130807527,15.7014,0.00012348,0.0,708.0019021466649,5.252,0,0,0,0,0,0,Redni,souporaba,staticni,0.4,0.05,10 kWh pri vsakem,2,True
EV #266,prejemnik,Redni 2T,GENI_REDNI,10.0,6723.868,0.0,6916.170907960293,0.0,0.0,0.0,1972.3372098926047,1780.0343022552247,0.0,0.0,0.0,0.0,675.105992694594,766.8253549071528,148.16531783452052,20.75681212897043,41.18146555308935,0.0,293.54742938879997,15.7014,0.0,0.0,1286.1777798125331,7.572,0,0,0,0,0,0,Redni,souporaba,staticni,0.4,0.05,10 kWh pri vsakem,2,True
HP_EV #82,prejemnik,Redni 2T,GENI_REDNI,10.0,6405.795,0.0,6558.65317480433,0.0,0.0,0.0,1567.7759498112475,1414.917774856782,0.0,0.0,0.0,0.0,643.170060998165,733.7247906106238,143.60512829418798,19.683829908222755,39.233373726648416,0.0,276.5599185865764,15.7014,0.0206444699999997,0.0,1228.5290855962594,7.704,0,0,0,0,0,0,Redni,souporaba,staticni,0.4,0.05,10 kWh pri vsakem,2,True
HP_EV #89,prejemnik,Redni 2T,GENI_REDNI,10.0,11549.31,0.0,11776.119673048855,0.0,0.0,0.0,2326.2527659822667,2099.443092806052,0.0,0.0,0.0,0.0,1100.914708297323,1362.900011617895,264.65216772667327,35.342490362754226,70.73570033304499,0.0,326.1232557719591,15.7014,0.0022637999999999,0.0,2075.457289612327,9.924,0,0,0,0,0,0,Redni,souporaba,staticni,0.4,0.05,10 kWh pri vsakem,2,True
PV_EV #232,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,6436.66,2260.9939999999997,4659.75552,296.12081375729997,177.67248825438,0.0,1927.8841665635,1739.91546037,37.347,118.44832550292,117.6455435498916,0.8027819530283883,0.0,584.97638846976,97.8809605438245,13.984858266623998,0.0,5.922416275146,214.7817538624,79.1414,0.0,9.57654711691108,975.2663977505516,6.132,0,0,0,0,0,0,Redni,souporaba,staticni,0.4,0.05,10 kWh pri vsakem,2,True
PV_EV #253,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,2675.877,2732.747,1343.05433444,1263.53450130624,758.1207007837439,0.0,1398.8700831814,1262.48025005001,72.023,505.413800522496,498.5033868055748,6.910413716921279,0.0,168.60435503692872,29.30499121536964,4.030774668521328,0.0,25.270690026124804,221.651056266643,79.1414,1.702698620936459,40.86270577224381,438.3018800100306,6.052,0,0,0,0,0,0,Redni,souporaba,staticni,0.4,0.05,10 kWh pri vsakem,2,True
PV_HP #155,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,4303.849,1423.86,3988.06895841,1073.30220882476,643.981325294856,0.0,356.69486686464,321.917117249,13.14,429.320883529904,420.11991063964183,9.20097289026218,0.0,500.6542009008746,93.23636576978912,11.968992557980092,0.0,21.466044176495203,207.6580678664387,79.1414,0.0,34.71059343339274,836.4823894851945,5.512,0,0,0,0,0,0,Redni,souporaba,staticni,0.4,0.05,10 kWh pri vsakem,2,True
PV_HP #248,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,5064.6539999999995,4370.6050000000005,3419.3560425,2554.2297118803103,1532.537827128186,0.0,1754.63928811588,1583.5619575,63.684000000000005,1021.691884752124,1009.3092274975756,12.382657254548302,0.0,429.259118863365,76.4999695411605,10.262171354751,0.0,51.08459423760621,180.46800348938496,79.1414,0.0,82.60378888220923,641.942280128846,4.724,0,0,0,0,0,0,Redni,souporaba,staticni,0.4,0.05,10 kWh pri vsakem,2,True
PV_HP_EV #90,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,11687.749,2228.445,10092.6142,470.2060637024,282.12363822144,0.0,1672.86293631382,1509.7588,85.376,188.08242548096,185.12043763729864,2.9619878436613285,0.0,1267.0066014396,222.95959708694105,30.28995373704,0.0,9.404121274048,349.04080331708604,79.1414,0.0,15.206464100135618,1923.8277702064831,9.14,0,0,0,0,0,0,Redni,souporaba,staticni,0.4,0.05,10 kWh pri vsakem,2,True
PV_HP_EV #290,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,10668.855,6411.094,9071.657835,4662.16458632066,2797.298751792396,0.0,1556.22820245026,1404.4959488,196.083,1864.865834528264,1832.884012710963,31.981821817301256,0.0,1138.83778129023,216.414592331638,27.225859494402,0.0,93.2432917264132,374.3511588352,79.1414,0.0,150.77440272161016,1591.9530975034468,9.136,0,0,0,0,0,0,Redni,souporaba,staticni,0.4,0.05,10 kWh pri vsakem,2,True
osnovni #72,prejemnik,Redni 2T,GENI_REDNI,10.0,1777.573,0.0,1861.3069277242353,0.0,0.0,0.0,858.8095165889644,775.0755886273314,0.0,0.0,0.0,0.0,222.9106713187918,195.74179407255335,38.50930515355911,5.586154351485974,13.597550960958571,0.0,134.9552039661785,15.7014,0.0,0.0,404.09140850473545,4.5,0,0,0,0,0,0,Redni,souporaba,staticni,0.5,0.05,10 kWh pri vsakem,2,True
osnovni #223,prejemnik,Redni 2T,GENI_REDNI,10.0,3527.926,0.0,3684.933560689567,0.0,0.0,0.0,1610.333909387724,1453.326348723376,0.0,0.0,0.0,0.0,442.407908884816,387.4726848002558,77.3728255747032,11.059222602341528,26.986882435484073,0.0,158.70023561571827,15.7014,0.0,0.0,677.2932510285029,5.952,0,0,0,0,0,0,Redni,souporaba,staticni,0.5,0.05,10 kWh pri vsakem,2,True
PV #234,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,1578.4140000000002,1192.324,805.0811000000001,340.74343162142003,170.37171581071,0.0,802.5401883788,724.29252,53.707,170.37171581071,164.043213835862,6.32850197484802,0.0,101.0682711318,18.6755696442845,2.4162093973200003,0.0,8.5185857905355,135.02609006,79.1414,0.0,9.18303548219727,318.62591896067175,3.516,0,0,0,0,0,0,Redni,souporaba,staticni,0.5,0.05,10 kWh pri vsakem,2,True
PV #87,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,1551.357,2352.015,572.4525275000001,1275.65933407773,637.8296670388651,0.0,999.49941993752,902.0482264508,88.977,637.8296670388651,616.8508446228424,20.978822416022645,0.0,71.864545397295,13.691958830341,1.718044525533,0.0,31.89148335194325,188.0806952704,79.1414,0.0,34.37901905339483,288.22614161823094,4.048,0,0,0,0,0,0,Redni,souporaba,staticni,0.5,0.05,10 kWh pri vsakem,2,True
HP #184,prejemnik,Redni 2T,GENI_REDNI,10.0,5157.065,0.0,5334.014518779672,0.0,0.0,0.0,1814.866686729657,1637.917167904709,0.0,0.0,0.0,0.0,646.704704626798,578.8877332340513,116.14384815950136,16.00844437376155,39.44898698758128,0.0,241.930770688,15.7014,0.0,0.0,1008.1211834428956,6.664,0,0,0,0,0,0,Redni,souporaba,staticni,0.5,0.05,10 kWh pri vsakem,2,True
HP #134,prejemnik,Redni 2T,GENI_REDNI,10.0,8933.044,0.0,9131.033737599671,0.0,0.0,0.0,2030.6639603974031,1832.674222744688,0.0,0.0,0.0,0.0,1055.7738218054142,1007.9918437560584,201.0056894915071,27.404058453284136,68.33335172534979,0.0,130.7979585691312,15.7014,0.09974274232692,0.0,1451.3340447376577,5.068,0,0,0,0,0,0,Redni,souporaba,staticni,0.5,0.05,10 kWh pri vsakem,2,True
EV #17,prejemnik,Redni 2T,GENI_REDNI,10.0,3483.861,0.0,3608.982967887169,0.0,0.0,0.0,1283.302235378044,1158.180267494239,0.0,0.0,0.0,0.0,436.882082966526,393.08569377716424,78.10585719745902,10.83127968322297,26.649807061873737,0.0,178.51602130807527,15.7014,0.00012348,0.0,702.8901825077952,5.252,0,0,0,0,0,0,Redni,souporaba,staticni,0.5,0.05,10 kWh pri vsakem,2,True
EV #266,prejemnik,Redni 2T,GENI_REDNI,10.0,6723.868,0.0,6913.2174829768755,0.0,0.0,0.0,1942.0456883847933,1752.696205924956,0.0,0.0,0.0,0.0,843.1844606625621,746.1008310498503,148.45517713272358,20.7479483099102,51.434252086838946,0.0,293.54742938879997,15.7014,0.0,0.0,1275.9870379681229,7.572,0,0,0,0,0,0,Redni,souporaba,staticni,0.5,0.05,10 kWh pri vsakem,2,True
HP_EV #82,prejemnik,Redni 2T,GENI_REDNI,10.0,6405.795,0.0,6559.499190255599,0.0,0.0,0.0,1576.4530448985813,1422.748854316106,0.0,0.0,0.0,0.0,803.2975666229,714.5765202560597,143.97013059353043,19.686368969795105,49.001151546492665,0.0,276.5599185865764,15.7014,0.0206444699999997,0.0,1219.516134422454,7.704,0,0,0,0,0,0,Redni,souporaba,staticni,0.5,0.05,10 kWh pri vsakem,2,True
HP_EV #89,prejemnik,Redni 2T,GENI_REDNI,10.0,11549.31,0.0,11780.861226039053,0.0,0.0,0.0,2374.884089477207,2143.3328634594172,0.0,0.0,0.0,0.0,1279.552880878934,1341.2634869813182,264.8542187521186,35.3567207115884,88.34648776106998,0.0,326.1232557719591,15.7014,0.0022637999999999,0.0,2071.6478337780545,9.924,0,0,0,0,0,0,Redni,souporaba,staticni,0.5,0.05,10 kWh pri vsakem,2,True
PV_EV #232,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,6436.66,2260.9939999999997,4659.75552,295.55894269969,147.779471349845,0.0,1933.6469473698,1745.116370029,37.347,147.779471349845,144.5390700799024,3.240401269942598,0.0,584.97638846976,97.8809605438245,13.984858266623998,0.0,7.388973567492251,214.7817538624,79.1414,0.0,7.965313505756645,975.4110740693596,6.132,0,0,0,0,0,0,Redni,souporaba,staticni,0.5,0.05,10 kWh pri vsakem,2,True
PV_EV #253,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,2675.877,2732.747,1343.05433444,1263.14290289689,631.571451448445,0.0,1402.88647749396,1266.10504587301,72.023,631.571451448445,612.8322753570365,18.7391760914086,0.0,168.60435503692872,29.30499121536964,4.030774668521328,0.0,31.578572572422253,221.651056266643,79.1414,1.702698620936459,34.04170123307119,438.8150020029057,6.052,0,0,0,0,0,0,Redni,souporaba,staticni,0.5,0.05,10 kWh pri vsakem,2,True
PV_HP #155,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,4303.849,1423.86,3988.06895841,1069.89999518065,534.949997590325,0.0,391.58936559441,353.40940230070004,13.14,534.949997590325,507.9031061688659,27.046891421459065,0.0,500.6542009008746,93.23636576978912,11.968992557980092,0.0,26.74749987951625,207.6580678664387,79.1414,0.0,28.83380487011852,837.0777223454477,5.512,0,0,0,0,0,0,Redni,souporaba,staticni,0.5,0.05,10 kWh pri vsakem,2,True
PV_HP #248,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,5064.6539999999995,4370.6050000000005,3419.3560425,2552.61654073252,1276.30827036626,0.0,1771.18463021683,1598.4941283761002,63.684000000000005,1276.30827036626,1232.1025038306625,44.2057665355977,0.0,429.259118863365,76.4999695411605,10.262171354751,0.0,63.81541351831301,180.46800348938496,79.1414,0.0,68.79301577274141,643.022233957607,4.724,0,0,0,0,0,0,Redni,souporaba,staticni,0.5,0.05,10 kWh pri vsakem,2,True
PV_HP_EV #90,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,11687.749,2228.445,10092.6142,470.2060637716,235.1030318858,0.0,1672.8629362445,1509.7588,85.376,235.1030318858,225.11538043073207,9.987651455067924,0.0,1267.0066014396,222.95959708694105,30.28995373704,0.0,11.75515159429,349.04080331708604,79.1414,0.0,12.67205341864462,1924.0111505677323,9.14,0,0,0,0,0,0,Redni,souporaba,staticni,0.5,0.05,10 kWh pri vsakem,2,True
PV_HP_EV #290,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,10668.855,6411.094,9071.657835,4659.99149608996,2329.99574804498,0.0,1578.51630033755,1424.610956464632,196.083,2329.99574804498,2227.3277034408384,102.6680446041416,0.0,1138.83778129023,216.414592331638,27.225859494402,0.0,116.499787402249,374.3511588352,79.1414,0.0,125.58677081962443,1593.8842337295966,9.136,0,0,0,0,0,0,Redni,souporaba,staticni,0.5,0.05,10 kWh pri vsakem,2,True
osnovni #72,prejemnik,Redni 2T,GENI_REDNI,10.0,1777.573,0.0,1860.559004689336,0.0,0.0,0.0,851.1385118050136,768.1525069626761,0.0,0.0,0.0,0.0,265.737743946459,190.53728374060773,38.61537378880463,5.583909684873635,16.271814614153424,0.0,134.9552039661785,15.7014,0.0,0.0,401.6649857946179,4.5,0,0,0,0,0,0,Redni,souporaba,staticni,0.6,0.05,10 kWh pri vsakem,2,True
osnovni #223,prejemnik,Redni 2T,GENI_REDNI,10.0,3527.926,0.0,3680.993199243346,0.0,0.0,0.0,1569.9199473521671,1416.85274775973,0.0,0.0,0.0,0.0,529.417356032407,376.60982156142813,77.39136985977713,11.04739678956913,32.29445870546629,0.0,158.70023561571827,15.7014,0.0,0.0,671.7446825319589,5.952,0,0,0,0,0,0,Redni,souporaba,staticni,0.6,0.05,10 kWh pri vsakem,2,True
PV #234,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,1578.4140000000002,1192.324,805.0811000000001,340.131376174867,136.0525504699468,0.0,808.817680173,729.9579564100001,53.707,204.07882570492015,189.97459848199537,14.104227222924797,0.0,101.0682711318,18.6755696442845,2.41620939732,0.0,10.20394128524601,135.02609006,79.1414,0.0,7.333232470330133,318.7903664778284,3.516,0,0,0,0,0,0,Redni,souporaba,staticni,0.6,0.05,10 kWh pri vsakem,2,True
PV #87,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,1551.357,2352.015,572.4525275,1271.9806650620098,508.792266024804,0.0,1037.229356756036,936.099494323,88.977,763.188399037206,719.8803988387243,43.3080001984817,0.0,71.864545397295,13.691958830341,1.718044525533,0.0,38.1594199518603,188.0806952704,79.1414,0.0,27.42390313873694,288.91332093297177,4.048,0,0,0,0,0,0,Redni,souporaba,staticni,0.6,0.05,10 kWh pri vsakem,2,True
HP #184,prejemnik,Redni 2T,GENI_REDNI,10.0,5157.065,0.0,5333.897511229807,0.0,0.0,0.0,1813.6666152901396,1636.834103885273,0.0,0.0,0.0,0.0,773.893702968531,563.565330206534,116.30757889468782,16.008093210702896,47.2075158843767,0.0,241.930770688,15.7014,0.0,0.0,1000.7206888843016,6.664,0,0,0,0,0,0,Redni,souporaba,staticni,0.6,0.05,10 kWh pri vsakem,2,True
HP #134,prejemnik,Redni 2T,GENI_REDNI,10.0,8933.044,0.0,9133.305408980548,0.0,0.0,0.0,2053.963151140288,1853.7017415033315,0.0,0.0,0.0,0.0,1174.3378926153691,993.685877392812,201.0090417767088,27.41087619343242,81.77263938419158,0.0,130.7979585691312,15.7014,0.09636308742396,0.0,1450.4741564037,5.068,0,0,0,0,0,0,Redni,souporaba,staticni,0.6,0.05,10 kWh pri vsakem,2,True
EV #17,prejemnik,Redni 2T,GENI_REDNI,10.0,3483.861,0.0,3607.612623455122,0.0,0.0,0.0,1269.247421243504,1145.495797662894,0.0,0.0,0.0,0.0,522.804752370132,382.617837516098,78.31620044089482,10.827167005513513,31.891089892499014,0.0,178.51602130807527,15.7014,0.00012348,0.0,697.8698396430807,5.252,0,0,0,0,0,0,Redni,souporaba,staticni,0.6,0.05,10 kWh pri vsakem,2,True
EV #266,prejemnik,Redni 2T,GENI_REDNI,10.0,6723.868,0.0,6912.3028747789685,0.0,0.0,0.0,1932.6651077894549,1744.230233007497,0.0,0.0,0.0,0.0,1009.015613395673,725.8575375115756,148.73197984421168,20.74520338778664,61.5499524272919,0.0,293.54742938879997,15.7014,0.0,0.0,1266.133502559666,7.572,0,0,0,0,0,0,Redni,souporaba,staticni,0.6,0.05,10 kWh pri vsakem,2,True
HP_EV #82,prejemnik,Redni 2T,GENI_REDNI,10.0,6405.795,0.0,6562.931943787732,0.0,0.0,0.0,1611.660785274778,1454.523841559256,0.0,0.0,0.0,0.0,959.699293426469,696.1850876579199,144.19887753090492,19.69667134969574,58.638328044063975,0.0,276.5599185865764,15.7014,0.0206444699999997,0.0,1211.0009276391609,7.704,0,0,0,0,0,0,Redni,souporaba,staticni,0.6,0.05,10 kWh pri vsakem,2,True
HP_EV #89,prejemnik,Redni 2T,GENI_REDNI,10.0,11549.31,0.0,11784.215964446954,0.0,0.0,0.0,2409.2916684679085,2174.385704148938,0.0,0.0,0.0,0.0,1422.619530183373,1323.7379569312825,264.806278208825,35.3667889524982,105.72180790402888,0.0,326.1232557719591,15.7014,0.0022637999999999,0.0,2071.4597515685937,9.924,0,0,0,0,0,0,Redni,souporaba,staticni,0.6,0.05,10 kWh pri vsakem,2,True
PV_EV #232,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,6436.66,2260.9939999999997,4659.75552,294.9200144614,117.96800578456,0.0,1940.20005650521,1751.030550973,37.347,176.95200867684,169.02580109509148,7.926207581748511,0.0,584.97638846976,97.8809605438245,13.984858266623998,0.0,8.847600433842,214.7817538624,79.1414,0.0,6.358475511787785,975.5592851969787,6.132,0,0,0,0,0,0,Redni,souporaba,staticni,0.6,0.05,10 kWh pri vsakem,2,True
PV_EV #253,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,2675.877,2732.747,1343.05433444,1259.63015500975,503.8520620039,0.0,1438.91466208595,1298.6204826290102,72.023,755.77809300585,715.4354403426345,40.34265266321546,0.0,168.60435503692872,29.30499121536964,4.030774668521328,0.0,37.7889046502925,221.651056266643,79.1414,1.702698620936459,27.157626142010212,439.48874501609646,6.052,0,0,0,0,0,0,Redni,souporaba,staticni,0.6,0.05,10 kWh pri vsakem,2,True
PV_HP #155,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,4303.849,1423.86,3988.0689584,1063.24305206137,425.2972208245481,0.0,459.86570387183,415.0287975221,13.14,637.945831236822,587.0047978725859,50.941033364236105,0.0,500.6542008996192,93.23636576957966,11.96899255795008,0.0,31.8972915618411,207.6580678664387,79.1414,0.0,22.92352020244314,837.8382153293034,5.512,0,0,0,0,0,0,Redni,souporaba,staticni,0.6,0.05,10 kWh pri vsakem,2,True
PV_HP #248,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,5064.6539999999995,4370.6050000000005,3419.3560425,2545.73538076474,1018.294152305896,0.0,1841.76063119784,1662.188969392,63.684000000000005,1527.441228458844,1430.992745324696,96.448483134148,0.0,429.259118863365,76.4999695411605,10.262171354751,0.0,76.3720614229422,180.46800348938496,79.1414,0.0,54.8860548092878,644.3725470164314,4.724,0,0,0,0,0,0,Redni,souporaba,staticni,0.6,0.05,10 kWh pri vsakem,2,True
PV_HP_EV #90,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,11687.749,2228.445,10092.6142,470.20436032809,188.081744131236,0.0,1672.88040691187,1509.774567298,85.376,282.122616196854,262.20713373768297,19.915482459171027,0.0,1267.0066014396,222.95959708694105,30.28995373704,0.0,14.1061308098427,349.04080331708604,79.1414,0.0,10.137606008673622,1924.1946187621504,9.14,0,0,0,0,0,0,Redni,souporaba,staticni,0.6,0.05,10 kWh pri vsakem,2,True
PV_HP_EV #290,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,10668.855,6411.094,9071.657835,4648.898352861045,1859.559341144418,0.0,1692.292135173888,1527.293646644,196.083,2789.339011716627,2583.0049692450025,206.33404247162431,0.0,1138.83778129023,216.414592331638,27.225859494402,0.0,139.46695058583137,374.3511588352,79.1414,0.0,100.23024848768416,1596.2735928779548,9.136,0,0,0,0,0,0,Redni,souporaba,staticni,0.6,0.05,10 kWh pri vsakem,2,True
osnovni #72,prejemnik,Redni 2T,GENI_REDNI,10.0,1777.573,0.0,1858.198394907636,0.0,0.0,0.0,826.9271290192222,746.3017340710561,0.0,0.0,0.0,0.0,336.8413591810147,181.76286363311615,38.656689414366575,5.576825022796797,21.46736582058771,0.0,134.9552039661785,15.7014,0.0,0.0,398.1203478570458,4.5,0,0,0,0,0,0,Redni,souporaba,staticni,0.8,0.05,10 kWh pri vsakem,2,True
osnovni #223,prejemnik,Redni 2T,GENI_REDNI,10.0,3527.926,0.0,3675.431312998101,0.0,0.0,0.0,1512.874959655407,1365.3696465757566,0.0,0.0,0.0,0.0,698.4590420215493,355.7555201008974,77.34373664214344,11.0307044565699,42.60600157065995,0.0,158.70023561571827,15.7014,0.0,0.0,661.137598385989,5.952,0,0,0,0,0,0,Redni,souporaba,staticni,0.8,0.05,10 kWh pri vsakem,2,True
PV #234,oddajnik,Redni 1T,GENI_SAMO_REDNI,10.0,1578.4140000000002,1192.324,805.0811000000001,331.626831161412,66.32536623228239,0.0,896.04378292226,808.679514156,53.707,265.3014649291296,240.94661569476625,24.35484923436336,0.0,101.0682711318,18.6755696442845,2.41620939732,0.0,13.26507324645648,135.02609006,79.1414,0.0,3.574937239920021,319.487529747028,3.516,0,0,0,0,0,0,Redni,souporaba,staticni,0.8,0.05,10 kWh pri vsakem,2,True
