Dataset,Household,Option,Paket_ID,Variant,Cost_EUR,Energy_EUR,Fixed_EUR,Excess_Power_EUR,Import_kWh,Agreed_Power,Per_Group
Fluvius_HP,2,ELEN_FIKSNI@1T,ELEN_FIKSNI,1T,1860.378927477,1582.9685636542,265.7496178448,11.660745978,9229.556,prev1m_cyclic_unbounded,5
Fluvius_HP,2,ELEN_ZANESLJIVA@2T,ELEN_ZANESLJIVA,2T,1805.305760677,1527.8953968542,265.7496178448,11.660745978,9229.556,prev1m_cyclic_unbounded,5
Fluvius_HP,2,ELEN_ZANESLJIVA@1T,ELEN_ZANESLJIVA,1T,1804.0786358770001,1526.6682720542,265.7496178448,11.660745978,9229.556,prev1m_cyclic_unbounded,5
Fluvius_HP,2,GENI_AKTIVNI,GENI_AKTIVNI,-,1770.7828947627,1496.1540529541999,262.9680958305,11.660745978,9229.556,prev1m_cyclic_unbounded,5
Fluvius_HP,2,GENI_DINAMICNI,GENI_DINAMICNI,-,1771.5155586704,1482.5399181972,277.3148944952,11.660745978,9229.556,prev1m_cyclic_unbounded,5
Fluvius_HP,2,GENI_FIKSNI@2T,GENI_FIKSNI,2T,1802.5242386627,1527.8953968542,262.9680958305,11.660745978,9229.556,prev1m_cyclic_unbounded,5
Fluvius_HP,2,GENI_FIKSNI@1T,GENI_FIKSNI,1T,1801.2971138627001,1526.6682720542,262.9680958305,11.660745978,9229.556,prev1m_cyclic_unbounded,5
Fluvius_HP,2,GENI_REDNI@2T,GENI_REDNI,2T,1746.2239470627,1471.5951052542,262.9680958305,11.660745978,9229.556,prev1m_cyclic_unbounded,5
Fluvius_HP,2,GENI_REDNI@1T,GENI_REDNI,1T,1744.9968222627,1470.3679804542,262.9680958305,11.660745978,9229.556,prev1m_cyclic_unbounded,5
Fluvius_HP,2,PETROL_AKCIJSKI@2T,PETROL_AKCIJSKI,2T,1772.4286452768001,1483.3066096902,277.4612896086,11.660745978,9229.556,prev1m_cyclic_unbounded,5
Fluvius_HP,2,PETROL_AKCIJSKI@1T,PETROL_AKCIJSKI,1T,1771.3130772768,1482.1910416901999,277.4612896086,11.660745978,9229.556,prev1m_cyclic_unbounded,5
Fluvius_HP,2,PETROL_FIKS2026@2T,PETROL_FIKS2026,2T,1806.3203770368,1517.1983414502,277.4612896086,11.660745978,9229.556,prev1m_cyclic_unbounded,5
Fluvius_HP,2,PETROL_FIKS2026@1T,PETROL_FIKS2026,1T,1805.0932522367996,1515.9712166501995,277.4612896086,11.660745978,9229.556,prev1m_cyclic_unbounded,5
Fluvius_HP,2,PETROL_REDNI@2T,PETROL_REDNI,2T,1862.5091118368002,1573.3870762502002,277.4612896086,11.660745978,9229.556,prev1m_cyclic_unbounded,5
Fluvius_HP,2,PETROL_REDNI@1T,PETROL_REDNI,1T,1861.3935438368003,1572.2715082502002,277.4612896086,11.660745978,9229.556,prev1m_cyclic_unbounded,5
Fluvius_HP,3,BISOL_DINAMICNI,BISOL_DINAMICNI,-,1131.3896705467,947.9781534626,175.7532064241,7.6583106600000015,6826.875,prev1m_cyclic_unbounded,5
Fluvius_HP,3,BISOL_DINAMICNI_PLUS,BISOL_DINAMICNI_PLUS,-,1155.2522021143,947.9781534626,199.61573799169997,7.6583106600000015,6826.875,prev1m_cyclic_unbounded,5
Fluvius_HP,3,BISOL_FIKSNI@2T,BISOL_FIKSNI,2T,1266.7225190781,1083.311001994,175.7532064241,7.6583106600000015,6826.875,prev1m_cyclic_unbounded,5
Fluvius_HP,3,BISOL_FIKSNI@1T,BISOL_FIKSNI,1T,1325.1023372781,1141.690820194,175.7532064241,7.6583106600000015,6826.875,prev1m_cyclic_unbounded,5
Fluvius_HP,3,BISOL_FIKSNI99@2T,BISOL_FIKSNI99,2T,1152.2212673781,968.809750294,175.7532064241,7.6583106600000015,6826.875,prev1m_cyclic_unbounded,5
Fluvius_HP,3,BISOL_FIKSNI99@1T,BISOL_FIKSNI99,1T,1175.1841622781,991.772645194,175.7532064241,7.6583106600000015,6826.875,prev1m_cyclic_unbounded,5
Fluvius_HP,3,BISOL_FIKSNI_VEZAVA@2T,BISOL_FIKSNI_VEZAVA,2T,1175.1058565781,991.6943394939999,175.7532064241,7.6583106600000015,6826.875,prev1m_cyclic_unbounded,5
Fluvius_HP,3,BISOL_FIKSNI_VEZAVA@1T,BISOL_FIKSNI_VEZAVA,1T,1225.1568872781,1041.7453701939999,175.7532064241,7.6583106600000015,6826.875,prev1m_cyclic_unbounded,5
Fluvius_HP,3,ELEN_DINAMICNA,ELEN_DINAMICNA,-,1123.6633626912,932.4928629937999,183.51218903740002,7.6583106600000015,6826.875,prev1m_cyclic_unbounded,5
Fluvius_HP,3,ELEN_FIKSNI@2T,ELEN_FIKSNI,2T,1270.1214180511,1093.2977164239999,169.16539096709997,7.6583106600000015,6826.875,prev1m_cyclic_unbounded,5
Fluvius_HP,3,ELEN_FIKSNI@1T,ELEN_FIKSNI,1T,1334.3392180711,1157.515516444,169.16539096709997,7.6583106600000015,6826.875,prev1m_cyclic_unbounded,5
Fluvius_HP,3,ELEN_ZANESLJIVA@2T,ELEN_ZANESLJIVA,2T,1228.4774805511001,1051.653778924,169.16539096709997,7.6583106600000015,6826.875,prev1m_cyclic_unbounded,5
Fluvius_HP,3,ELEN_ZANESLJIVA@1T,ELEN_ZANESLJIVA,1T,1292.6952805711003,1115.8715789440002,169.16539096709997,7.6583106600000015,6826.875,prev1m_cyclic_unbounded,5
Fluvius_HP,3,GENI_AKTIVNI,GENI_AKTIVNI,-,1307.1523161544,1133.110136244,166.38386925039998,7.6583106600000015,6826.875,prev1m_cyclic_unbounded,5
Fluvius_HP,3,GENI_DINAMICNI,GENI_DINAMICNI,-,1120.8818406865,932.4928629937999,180.7306670327,7.6583106600000015,6826.875,prev1m_cyclic_unbounded,5
Fluvius_HP,3,GENI_FIKSNI@2T,GENI_FIKSNI,2T,1225.6959588344002,1051.653778924,166.38386925039998,7.6583106600000015,6826.875,prev1m_cyclic_unbounded,5
Fluvius_HP,3,GENI_FIKSNI@1T,GENI_FIKSNI,1T,1289.9137588544004,1115.8715789440002,166.38386925039998,7.6583106600000015,6826.875,prev1m_cyclic_unbounded,5
Fluvius_HP,3,GENI_REDNI@2T,GENI_REDNI,2T,1184.0520213344,1010.0098414239999,166.38386925039998,7.6583106600000015,6826.875,prev1m_cyclic_unbounded,5
Fluvius_HP,3,GENI_REDNI@1T,GENI_REDNI,1T,1248.2698213544002,1074.227641444,166.38386925039998,7.6583106600000015,6826.875,prev1m_cyclic_unbounded,5
Fluvius_HP,3,PETROL_AKCIJSKI@2T,PETROL_AKCIJSKI,2T,1213.1284235115002,1024.593050119,180.8770627325,7.6583106600000015,6826.875,prev1m_cyclic_unbounded,5
Fluvius_HP,3,PETROL_AKCIJSKI@1T,PETROL_AKCIJSKI,1T,1271.5082417115002,1082.972868319,180.8770627325,7.6583106600000015,6826.875,prev1m_cyclic_unbounded,5
Fluvius_HP,3,PETROL_FIKS2026@2T,PETROL_FIKS2026,2T,1232.2768041915,1043.741430799,180.8770627325,7.6583106600000015,6826.875,prev1m_cyclic_unbounded,5
Fluvius_HP,3,PETROL_FIKS2026@1T,PETROL_FIKS2026,1T,1296.4946042115,1107.959230819,180.8770627325,7.6583106600000015,6826.875,prev1m_cyclic_unbounded,5
Fluvius_HP,3,PETROL_REDNI@2T,PETROL_REDNI,2T,1279.7587235115004,1091.2233501190003,180.8770627325,7.6583106600000015,6826.875,prev1m_cyclic_unbounded,5
Fluvius_HP,3,PETROL_REDNI@1T,PETROL_REDNI,1T,1338.1385417115002,1149.6031683190001,180.8770627325,7.6583106600000015,6826.875,prev1m_cyclic_unbounded,5
Fluvius_HP,4,BISOL_DINAMICNI,BISOL_DINAMICNI,-,1660.8818821085,1470.2773552186,183.49271434989998,7.111812540000002,9197.683,prev1m_cyclic_unbounded,5
Fluvius_HP,4,BISOL_DINAMICNI_PLUS,BISOL_DINAMICNI_PLUS,-,1684.7444133777,1470.2773552186,207.3552456191,7.111812540000002,9197.683,prev1m_cyclic_unbounded,5
Fluvius_HP,4,BISOL_FIKSNI@2T,BISOL_FIKSNI,2T,1718.5944742443,1527.9899473544,183.49271434989998,7.111812540000002,9197.683,prev1m_cyclic_unbounded,5
Fluvius_HP,4,BISOL_FIKSNI@1T,BISOL_FIKSNI,1T,1738.4933452443,1547.8888183544,183.49271434989998,7.111812540000002,9197.683,prev1m_cyclic_unbounded,5
Fluvius_HP,4,BISOL_FIKSNI99@2T,BISOL_FIKSNI99,2T,1549.6410064642998,1359.0364795744,183.49271434989998,7.111812540000002,9197.683,prev1m_cyclic_unbounded,5
Fluvius_HP,4,BISOL_FIKSNI99@1T,BISOL_FIKSNI99,1T,1536.5122265643001,1345.9076996744002,183.49271434989998,7.111812540000002,9197.683,prev1m_cyclic_unbounded,5
Fluvius_HP,4,BISOL_FIKSNI_VEZAVA@2T,BISOL_FIKSNI_VEZAVA,2T,1595.1615683843,1404.5570414944,183.49271434989998,7.111812540000002,9197.683,prev1m_cyclic_unbounded,5
Fluvius_HP,4,BISOL_FIKSNI_VEZAVA@1T,BISOL_FIKSNI_VEZAVA,1T,1603.8392661243,1413.2347392344,183.49271434989998,7.111812540000002,9197.683,prev1m_cyclic_unbounded,5
Fluvius_HP,4,ELEN_DINAMICNA,ELEN_DINAMICNA,-,1620.9568129274,1422.5933037122,191.25169667519998,7.111812540000002,9197.683,prev1m_cyclic_unbounded,5
Fluvius_HP,4,ELEN_FIKSNI@2T,ELEN_FIKSNI,2T,1731.3370002853,1547.3202894484,176.90489829690003,7.111812540000002,9197.683,prev1m_cyclic_unbounded,5
Fluvius_HP,4,ELEN_FIKSNI@1T,ELEN_FIKSNI,1T,1753.2257583853002,1569.2090475484001,176.90489829690003,7.111812540000002,9197.683,prev1m_cyclic_unbounded,5
Fluvius_HP,4,ELEN_ZANESLJIVA@2T,ELEN_ZANESLJIVA,2T,1675.2311339853,1491.2144231483999,176.90489829690003,7.111812540000002,9197.683,prev1m_cyclic_unbounded,5
Fluvius_HP,4,ELEN_ZANESLJIVA@1T,ELEN_ZANESLJIVA,1T,1697.1198920853,1513.1031812484,176.90489829690003,7.111812540000002,9197.683,prev1m_cyclic_unbounded,5
Fluvius_HP,4,GENI_AKTIVNI,GENI_AKTIVNI,-,1682.4467827189999,1501.2115935883999,174.12337659059995,7.111812540000002,9197.683,prev1m_cyclic_unbounded,5
Fluvius_HP,4,GENI_DINAMICNI,GENI_DINAMICNI,-,1618.1752906251,1422.5933037122,188.4701743729,7.111812540000002,9197.683,prev1m_cyclic_unbounded,5
Fluvius_HP,4,GENI_FIKSNI@2T,GENI_FIKSNI,2T,1672.449612279,1491.2144231483999,174.12337659059995,7.111812540000002,9197.683,prev1m_cyclic_unbounded,5
Fluvius_HP,4,GENI_FIKSNI@1T,GENI_FIKSNI,1T,1694.338370379,1513.1031812484,174.12337659059995,7.111812540000002,9197.683,prev1m_cyclic_unbounded,5
Fluvius_HP,4,GENI_REDNI@2T,GENI_REDNI,2T,1616.343745979,1435.1085568484,174.12337659059995,7.111812540000002,9197.683,prev1m_cyclic_unbounded,5
Fluvius_HP,4,GENI_REDNI@1T,GENI_REDNI,1T,1638.232504079,1456.9973149484,174.12337659059995,7.111812540000002,9197.683,prev1m_cyclic_unbounded,5
Fluvius_HP,4,PETROL_AKCIJSKI@2T,PETROL_AKCIJSKI,2T,1644.6090587801,1448.8806758714,188.6165703687,7.111812540000002,9197.683,prev1m_cyclic_unbounded,5
Fluvius_HP,4,PETROL_AKCIJSKI@1T,PETROL_AKCIJSKI,1T,1664.5079297801,1468.7795468714,188.6165703687,7.111812540000002,9197.683,prev1m_cyclic_unbounded,5
Fluvius_HP,4,PETROL_FIKS2026@2T,PETROL_FIKS2026,2T,1676.2826914601,1480.5543085514,188.6165703687,7.111812540000002,9197.683,prev1m_cyclic_unbounded,5
Fluvius_HP,4,PETROL_FIKS2026@1T,PETROL_FIKS2026,1T,1698.1714495601,1502.4430666514,188.6165703687,7.111812540000002,9197.683,prev1m_cyclic_unbounded,5
Fluvius_HP,4,PETROL_REDNI@2T,PETROL_REDNI,2T,1734.3784448601,1538.6500619514,188.6165703687,7.111812540000002,9197.683,prev1m_cyclic_unbounded,5
Fluvius_HP,4,PETROL_REDNI@1T,PETROL_REDNI,1T,1754.2773158601003,1558.5489329514003,188.6165703687,7.111812540000002,9197.683,prev1m_cyclic_unbounded,5
Fluvius_HP,5,BISOL_DINAMICNI,BISOL_DINAMICNI,-,1962.6629215419855,1557.7925301144853,404.1535721775,0.71681925,9968.576286,prev1m_cyclic_unbounded,5
Fluvius_HP,5,BISOL_DINAMICNI_PLUS,BISOL_DINAMICNI_PLUS,-,1986.5254521968855,1557.7925301144853,428.01610283240007,0.71681925,9968.576286,prev1m_cyclic_unbounded,5
Fluvius_HP,5,BISOL_FIKSNI@2T,BISOL_FIKSNI,2T,2062.874326488696,1658.0039350611964,404.1535721775,0.71681925,9968.576286,prev1m_cyclic_unbounded,5
Fluvius_HP,5,BISOL_FIKSNI@1T,BISOL_FIKSNI,1T,2087.049966975896,1682.1795755483963,404.1535721775,0.71681925,9968.576286,prev1m_cyclic_unbounded,5
Fluvius_HP,5,BISOL_FIKSNI99@2T,BISOL_FIKSNI99,2T,1880.4124590422364,1475.5420676147362,404.1535721775,0.71681925,9968.576286,prev1m_cyclic_unbounded,5
Fluvius_HP,5,BISOL_FIKSNI99@1T,BISOL_FIKSNI99,1T,1868.1400317353366,1463.2696403078364,404.1535721775,0.71681925,9968.576286,prev1m_cyclic_unbounded,5
Fluvius_HP,5,BISOL_FIKSNI_VEZAVA@2T,BISOL_FIKSNI_VEZAVA,2T,1929.0960327305763,1524.2256413030764,404.1535721775,0.71681925,9968.576286,prev1m_cyclic_unbounded,5
Fluvius_HP,5,BISOL_FIKSNI_VEZAVA@1T,BISOL_FIKSNI_VEZAVA,1T,1941.1100101488566,1536.2396187213565,404.1535721775,0.71681925,9968.576286,prev1m_cyclic_unbounded,5
Fluvius_HP,5,ELEN_DINAMICNA,ELEN_DINAMICNA,-,1919.052800789476,1506.423427324676,411.9125542147999,0.71681925,9968.576286,prev1m_cyclic_unbounded,5
Fluvius_HP,5,ELEN_FIKSNI@2T,ELEN_FIKSNI,2T,2076.9761065163243,1678.6935308434245,397.56575642290005,0.71681925,9968.576286,prev1m_cyclic_unbounded,5
Fluvius_HP,5,ELEN_FIKSNI@1T,ELEN_FIKSNI,1T,2103.5693110522443,1705.2867353793442,397.56575642290005,0.71681925,9968.576286,prev1m_cyclic_unbounded,5
Fluvius_HP,5,ELEN_ZANESLJIVA@2T,ELEN_ZANESLJIVA,2T,2016.1677911717245,1617.8852154988244,397.56575642290005,0.71681925,9968.576286,prev1m_cyclic_unbounded,5
Fluvius_HP,5,ELEN_ZANESLJIVA@1T,ELEN_ZANESLJIVA,1T,2042.7609957076445,1644.4784200347444,397.56575642290005,0.71681925,9968.576286,prev1m_cyclic_unbounded,5
Fluvius_HP,5,GENI_AKTIVNI,GENI_AKTIVNI,-,1980.3506409994445,1584.8495879167444,394.7842338327,0.71681925,9968.576286,prev1m_cyclic_unbounded,5
Fluvius_HP,5,GENI_DINAMICNI,GENI_DINAMICNI,-,1916.271278775276,1506.423427324676,409.13103220060003,0.71681925,9968.576286,prev1m_cyclic_unbounded,5
Fluvius_HP,5,GENI_FIKSNI@2T,GENI_FIKSNI,2T,2013.3862685815245,1617.8852154988244,394.7842338327,0.71681925,9968.576286,prev1m_cyclic_unbounded,5
Fluvius_HP,5,GENI_FIKSNI@1T,GENI_FIKSNI,1T,2039.9794731174445,1644.4784200347444,394.7842338327,0.71681925,9968.576286,prev1m_cyclic_unbounded,5
Fluvius_HP,5,GENI_REDNI@2T,GENI_REDNI,2T,1952.5779532369245,1557.0769001542244,394.7842338327,0.71681925,9968.576286,prev1m_cyclic_unbounded,5
Fluvius_HP,5,GENI_REDNI@1T,GENI_REDNI,1T,1979.1711577728445,1583.6701046901444,394.7842338327,0.71681925,9968.576286,prev1m_cyclic_unbounded,5
Fluvius_HP,5,PETROL_AKCIJSKI@2T,PETROL_AKCIJSKI,2T,1982.2584575845106,1572.2642104253105,409.27742790920007,0.71681925,9968.576286,prev1m_cyclic_unbounded,5
Fluvius_HP,5,PETROL_AKCIJSKI@1T,PETROL_AKCIJSKI,1T,2006.4340980717104,1596.4398509125103,409.27742790920007,0.71681925,9968.576286,prev1m_cyclic_unbounded,5
Fluvius_HP,5,PETROL_FIKS2026@2T,PETROL_FIKS2026,2T,2016.3258827425507,1606.3316355833506,409.27742790920007,0.71681925,9968.576286,prev1m_cyclic_unbounded,5
Fluvius_HP,5,PETROL_FIKS2026@1T,PETROL_FIKS2026,1T,2042.9190872784707,1632.9248401192706,409.27742790920007,0.71681925,9968.576286,prev1m_cyclic_unbounded,5
Fluvius_HP,5,PETROL_REDNI@2T,PETROL_REDNI,2T,2079.5517621358704,1669.5575149766705,409.27742790920007,0.71681925,9968.576286,prev1m_cyclic_unbounded,5
Fluvius_HP,5,PETROL_REDNI@1T,PETROL_REDNI,1T,2103.7274026230702,1693.7331554638704,409.27742790920007,0.71681925,9968.576286,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,1,BISOL_DINAMICNI,BISOL_DINAMICNI,-,1884.3986962678,1468.274792343,398.3984097748,17.72549415,10144.541,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,1,BISOL_DINAMICNI_PLUS,BISOL_DINAMICNI_PLUS,-,1908.2612272387,1468.274792343,422.2609407457,17.72549415,10144.541,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,1,BISOL_FIKSNI@2T,BISOL_FIKSNI,2T,2070.2356632716,1654.1117593468,398.3984097748,17.72549415,10144.541,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,1,BISOL_FIKSNI@1T,BISOL_FIKSNI,1T,2119.6309378715996,1703.5070339467998,398.3984097748,17.72549415,10144.541,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,1,BISOL_FIKSNI99@2T,BISOL_FIKSNI99,2T,1890.7512116116002,1474.6273076868001,398.3984097748,17.72549415,10144.541,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,1,BISOL_FIKSNI99@1T,BISOL_FIKSNI99,1T,1896.8568175116002,1480.7329135868001,398.3984097748,17.72549415,10144.541,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,1,BISOL_FIKSNI_VEZAVA@2T,BISOL_FIKSNI_VEZAVA,2T,1934.0959230515998,1517.9720191267998,398.3984097748,17.72549415,10144.541,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,1,BISOL_FIKSNI_VEZAVA@1T,BISOL_FIKSNI_VEZAVA,1T,1971.1148576316002,1554.9909537068002,398.3984097748,17.72549415,10144.541,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,1,ELEN_DINAMICNA,ELEN_DINAMICNA,-,1865.4405987171,1441.557712467,406.1573921001,17.72549415,10144.541,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,1,ELEN_FIKSNI@2T,ELEN_FIKSNI,2T,2082.2233663926004,1672.6872779248001,391.8105943178,17.72549415,10144.541,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,1,ELEN_FIKSNI@1T,ELEN_FIKSNI,1T,2136.5581684526,1727.0220799848003,391.8105943178,17.72549415,10144.541,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,1,ELEN_ZANESLJIVA@2T,ELEN_ZANESLJIVA,2T,2020.3416662926,1610.8055778248,391.8105943178,17.72549415,10144.541,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,1,ELEN_ZANESLJIVA@1T,ELEN_ZANESLJIVA,1T,2074.6764683526003,1665.1403798848,391.8105943178,17.72549415,10144.541,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,1,GENI_AKTIVNI,GENI_AKTIVNI,-,2048.8266269928,1642.0720611247998,389.02907171799995,17.72549415,10144.541,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,1,GENI_DINAMICNI,GENI_DINAMICNI,-,1862.6590764053,1441.557712467,403.37586978829995,17.72549415,10144.541,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,1,GENI_FIKSNI@2T,GENI_FIKSNI,2T,2017.5601436928,1610.8055778248,389.02907171799995,17.72549415,10144.541,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,1,GENI_FIKSNI@1T,GENI_FIKSNI,1T,2071.8949457528,1665.1403798848,389.02907171799995,17.72549415,10144.541,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,1,GENI_REDNI@2T,GENI_REDNI,2T,1955.6784435928002,1548.9238777248001,389.02907171799995,17.72549415,10144.541,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,1,GENI_REDNI@1T,GENI_REDNI,1T,2010.0132456528,1603.2586797848,389.02907171799995,17.72549415,10144.541,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,1,PETROL_AKCIJSKI@2T,PETROL_AKCIJSKI,2T,1988.1063224478999,1566.8585622058,403.52226609210004,17.72549415,10144.541,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,1,PETROL_AKCIJSKI@1T,PETROL_AKCIJSKI,1T,2037.5015970478998,1616.2538368058,403.52226609210004,17.72549415,10144.541,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,1,PETROL_FIKS2026@2T,PETROL_FIKS2026,2T,2020.2958150479003,1599.0480548058001,403.52226609210004,17.72549415,10144.541,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,1,PETROL_FIKS2026@1T,PETROL_FIKS2026,1T,2074.6306171078995,1653.3828568657993,403.52226609210004,17.72549415,10144.541,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,1,PETROL_REDNI@2T,PETROL_REDNI,2T,2087.1170426079,1665.8692823658,403.52226609210004,17.72549415,10144.541,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,1,PETROL_REDNI@1T,PETROL_REDNI,1T,2136.5123172079,1715.2645569658,403.52226609210004,17.72549415,10144.541,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,2,BISOL_DINAMICNI,BISOL_DINAMICNI,-,3315.4859499248983,2616.118279304198,680.0414959907,19.32617463,16412.595272,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,2,BISOL_DINAMICNI_PLUS,BISOL_DINAMICNI_PLUS,-,3339.348481770998,2616.118279304198,703.9040278368,19.32617463,16412.595272,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,2,BISOL_FIKSNI@2T,BISOL_FIKSNI,2T,3470.9020450984085,2771.5343744777083,680.0414959907,19.32617463,16412.595272,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,2,BISOL_FIKSNI@1T,BISOL_FIKSNI,1T,3471.142261805208,2771.7745911845077,680.0414959907,19.32617463,16412.595272,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,2,BISOL_FIKSNI99@2T,BISOL_FIKSNI99,2T,3160.599922681588,2461.2322520608877,680.0414959907,19.32617463,16412.595272,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,2,BISOL_FIKSNI99@1T,BISOL_FIKSNI99,1T,3110.721669632088,2411.353999011388,680.0414959907,19.32617463,16412.595272,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,2,BISOL_FIKSNI_VEZAVA@2T,BISOL_FIKSNI_VEZAVA,2T,3250.645016548168,2551.2773459274676,680.0414959907,19.32617463,16412.595272,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,2,BISOL_FIKSNI_VEZAVA@1T,BISOL_FIKSNI_VEZAVA,1T,3230.8618670231276,2531.494196402428,680.0414959907,19.32617463,16412.595272,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,2,ELEN_DINAMICNA,ELEN_DINAMICNA,-,3252.9578986332403,2545.8312462632402,687.8004777400001,19.32617463,16412.595272,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,2,ELEN_FIKSNI@2T,ELEN_FIKSNI,2T,3502.334603811224,2809.554748647524,673.4536805337001,19.32617463,16412.595272,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,2,ELEN_FIKSNI@1T,ELEN_FIKSNI,1T,3502.5988421887046,2809.8189870250044,673.4536805337001,19.32617463,16412.595272,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,2,ELEN_ZANESLJIVA@2T,ELEN_ZANESLJIVA,2T,3402.2177726520245,2709.4379174883243,673.4536805337001,19.32617463,16412.595272,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,2,ELEN_ZANESLJIVA@1T,ELEN_ZANESLJIVA,1T,3402.4820110295045,2709.7021558658043,673.4536805337001,19.32617463,16412.595272,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,2,GENI_AKTIVNI,GENI_AKTIVNI,-,3239.927780509544,2549.9294485216437,670.6721573579,19.32617463,16412.595272,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,2,GENI_DINAMICNI,GENI_DINAMICNI,-,3250.1763763214403,2545.8312462632402,685.0189554282,19.32617463,16412.595272,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,2,GENI_FIKSNI@2T,GENI_FIKSNI,2T,3399.436249476224,2709.4379174883243,670.6721573579,19.32617463,16412.595272,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,2,GENI_FIKSNI@1T,GENI_FIKSNI,1T,3399.700487853704,2709.7021558658043,670.6721573579,19.32617463,16412.595272,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,2,GENI_REDNI@2T,GENI_REDNI,2T,3299.319418317024,2609.3210863291242,670.6721573579,19.32617463,16412.595272,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,2,GENI_REDNI@1T,GENI_REDNI,1T,3299.583656694504,2609.5853247066043,670.6721573579,19.32617463,16412.595272,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,2,PETROL_AKCIJSKI@2T,PETROL_AKCIJSKI,2T,3334.861168905936,2630.3696425432363,685.1653517327,19.32617463,16412.595272,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,2,PETROL_AKCIJSKI@1T,PETROL_AKCIJSKI,1T,3335.101385612736,2630.609859250036,685.1653517327,19.32617463,16412.595272,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,2,PETROL_FIKS2026@2T,PETROL_FIKS2026,2T,3394.9072459307763,2690.4157195680764,685.1653517327,19.32617463,16412.595272,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,2,PETROL_FIKS2026@1T,PETROL_FIKS2026,1T,3395.1714843082545,2690.6799579455546,685.1653517327,19.32617463,16412.595272,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,2,PETROL_REDNI@2T,PETROL_REDNI,2T,3495.048098760656,2790.556572397956,685.1653517327,19.32617463,16412.595272,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,2,PETROL_REDNI@1T,PETROL_REDNI,1T,3495.2883154674564,2790.7967891047565,685.1653517327,19.32617463,16412.595272,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,3,BISOL_DINAMICNI,BISOL_DINAMICNI,-,2084.3705562438,1490.2573990894,567.3465592124,26.766597942,9537.220000000001,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,3,BISOL_DINAMICNI_PLUS,BISOL_DINAMICNI_PLUS,-,2108.2330883867,1490.2573990894,591.2090913553,26.766597942,9537.220000000001,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,3,BISOL_FIKSNI@2T,BISOL_FIKSNI,2T,2188.8563088826,1594.7431517282,567.3465592124,26.766597942,9537.220000000001,prev1m_cyclic_unbounded,5
Fluvius_HP_EV,3,BISOL_FIKSNI@1T,BISOL_FIKSNI,1T,2202.7378836826,1608.6247265282,567.3465592124,26.766597942,9537.220000000001,prev1m_cyclic_unbounded,5
