Dataset,Household,Option,Paket_ID,Variant,Buyback,Cost_EUR,Energy_EUR,Import_EUR,Export_Credit_EUR,Fixed_EUR,Excess_Power_EUR,Import_kWh,Export_kWh,Register_Overlap_kWh,Agreed_Power,Per_Group
Fluvius_PV_EV,5,PETROL_SAMOOSKRBA@2T,PETROL_SAMOOSKRBA,2T,True,925.1803905999,663.3964894948,663.3964894948,0.0,254.11578155509994,7.668119549999999,3939.115,2691.794,52.397,prev1m_cyclic_unbounded,5
Fluvius_PV_EV,5,PETROL_SAMOOSKRBA@1T,PETROL_SAMOOSKRBA,1T,True,930.6607647999001,668.8768636948001,668.8768636948001,0.0,254.11578155509994,7.668119549999999,3939.115,2691.794,52.397,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,1,BISOL_SAMO_DINAMICNA,BISOL_SAMO_DINAMICNA,-,True,925.145583806,698.3099995188,813.5910648888,115.28106537000001,212.27727775519998,14.558306531999998,4908.149,1916.863,121.75399999999999,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,1,GENI_SAMO_AKTIVNI,GENI_SAMO_AKTIVNI,-,True,1016.9859259153,799.5196793874001,891.6957480874,92.17606869999999,202.9079399959,14.558306531999998,4908.149,1916.863,121.75399999999999,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,1,GENI_SAMO_DINAMICNI,GENI_SAMO_DINAMICNI,-,True,922.139192182,690.3261466910001,807.543243691,117.217097,217.254738959,14.558306531999998,4908.149,1916.863,121.75399999999999,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,1,GENI_SAMO_FIKSNI,GENI_SAMO_FIKSNI,-,True,1051.4754998153,834.0092532874,921.6354569874001,87.62620369999999,202.9079399959,14.558306531999998,4908.149,1916.863,121.75399999999999,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,1,GENI_SAMO_REDNI,GENI_SAMO_REDNI,-,True,857.1189715952999,639.6527250674,742.9716407674,103.31891570000002,202.9079399959,14.558306531999998,4908.149,1916.863,121.75399999999999,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,1,PETROL_SAMOOSKRBA@2T,PETROL_SAMOOSKRBA,2T,True,1060.3954149608,828.4359743564,828.4359743564,0.0,217.4011340724,14.558306531999998,4908.149,1916.863,121.75399999999999,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,1,PETROL_SAMOOSKRBA@1T,PETROL_SAMOOSKRBA,1T,True,1065.0496051608002,833.0901645564002,833.0901645564002,0.0,217.4011340724,14.558306531999998,4908.149,1916.863,121.75399999999999,prev1m_cyclic_unbounded,5
Fluvius_PV_HP,2,BISOL_SAMO_DINAMICNA,BISOL_SAMO_DINAMICNA,-,True,853.6557491345002,660.9415821720002,744.7425139920001,83.80093182,181.6825091225,11.03165784,4672.256,1610.4720000000002,98.828,prev1m_cyclic_unbounded,5
